SCHOOL_YEAR,ULCS_NO,INCIDENT_TYPE,INCIDENT_COUNT,SCHOOL_ID
2015-2016,2010,2010,2,201
2015-2016,2010,2010,4,201
2015-2016,2010,2010,30,201
2015-2016,2010,2010,10,201
2015-2016,2010,2010,14,201
2015-2016,2010,2010,3,201
2015-2016,2010,2010,0,201
2015-2016,2010,2010,1,201
2015-2016,2010,2010,15,201
2015-2016,2010,2010,1,201
2015-2016,2010,2010,2,201
2015-2016,2010,2010,5,201
2015-2016,2020,2020,0,202
2015-2016,2020,2020,3,202
2015-2016,2020,2020,0,202
2015-2016,2020,2020,0,202
2015-2016,2020,2020,0,202
2015-2016,2020,2020,0,202
2015-2016,2020,2020,1,202
2015-2016,2020,2020,9,202
2015-2016,2020,2020,0,202
2015-2016,2020,2020,0,202
2015-2016,2020,2020,1,202
2015-2016,2020,2020,0,202
2015-2016,2020,2020,0,202
2015-2016,2020,2020,0,202
2015-2016,2020,2020,0,202
2015-2016,2020,2020,0,202
2015-2016,2020,2020,0,202
2015-2016,2140,2140,0,214
2015-2016,2140,2140,0,214
2015-2016,2140,2140,0,214
2015-2016,2140,2140,1,214
2015-2016,2140,2140,0,214
2015-2016,2140,2140,3,214
2015-2016,2140,2140,0,214
2015-2016,2140,2140,0,214
2015-2016,2140,2140,0,214
2015-2016,2140,2140,1,214
2015-2016,2140,2140,0,214
2015-2016,2140,2140,0,214
2015-2016,2140,2140,1,214
2015-2016,2140,2140,0,214
2015-2016,2140,2140,5,214
2015-2016,2140,2140,0,214
2015-2016,2140,2140,0,214
2015-2016,2160,2160,7,216
2015-2016,2160,2160,0,216
2015-2016,2160,2160,0,216
2015-2016,2160,2160,3,216
2015-2016,2160,2160,1,216
2015-2016,2160,2160,0,216
2015-2016,2160,2160,1,216
2015-2016,2160,2160,4,216
2015-2016,2160,2160,0,216
2015-2016,2160,2160,0,216
2015-2016,2160,2160,0,216
2015-2016,2160,2160,3,216
2015-2016,2160,2160,0,216
2015-2016,2160,2160,1,216
2015-2016,2160,2160,16,216
2015-2016,2160,2160,0,216
2015-2016,2160,2160,2,216
2015-2016,2190,2190,0,219
2015-2016,2190,2190,0,219
2015-2016,2190,2190,1,219
2015-2016,2190,2190,0,219
2015-2016,2190,2190,2,219
2015-2016,2190,2190,0,219
2015-2016,2190,2190,0,219
2015-2016,2190,2190,0,219
2015-2016,2190,2190,0,219
2015-2016,2190,2190,0,219
2015-2016,2190,2190,1,219
2015-2016,2190,2190,2,219
2015-2016,2190,2190,0,219
2015-2016,2190,2190,4,219
2015-2016,2190,2190,0,219
2015-2016,2190,2190,0,219
2015-2016,2190,2190,0,219
2015-2016,2210,2210,0,221
2015-2016,2210,2210,0,221
2015-2016,2210,2210,0,221
2015-2016,2210,2210,0,221
2015-2016,2210,2210,0,221
2015-2016,2210,2210,0,221
2015-2016,2210,2210,0,221
2015-2016,2210,2210,0,221
2015-2016,2210,2210,0,221
2015-2016,2210,2210,0,221
2015-2016,2210,2210,0,221
2015-2016,2210,2210,0,221
2015-2016,2210,2210,0,221
2015-2016,2210,2210,3,221
2015-2016,2210,2210,0,221
2015-2016,2210,2210,0,221
2015-2016,2210,2210,5,221
2015-2016,2240,2240,0,224
2015-2016,2240,2240,1,224
2015-2016,2240,2240,1,224
2015-2016,2240,2240,0,224
2015-2016,2240,2240,4,224
2015-2016,2240,2240,7,224
2015-2016,2240,2240,0,224
2015-2016,2240,2240,9,224
2015-2016,2240,2240,0,224
2015-2016,2240,2240,0,224
2015-2016,2240,2240,0,224
2015-2016,2240,2240,0,224
2015-2016,2240,2240,0,224
2015-2016,2240,2240,0,224
2015-2016,2240,2240,0,224
2015-2016,2240,2240,2,224
2015-2016,2240,2240,0,224
2015-2016,2260,2260,0,226
2015-2016,2260,2260,0,226
2015-2016,2260,2260,0,226
2015-2016,2260,2260,1,226
2015-2016,2260,2260,0,226
2015-2016,2260,2260,0,226
2015-2016,2260,2260,0,226
2015-2016,2260,2260,0,226
2015-2016,2260,2260,1,226
2015-2016,2260,2260,5,226
2015-2016,2260,2260,0,226
2015-2016,2260,2260,1,226
2015-2016,2260,2260,4,226
2015-2016,2260,2260,1,226
2015-2016,2260,2260,1,226
2015-2016,2260,2260,3,226
2015-2016,2260,2260,0,226
2015-2016,2290,2290,0,229
2015-2016,2290,2290,0,229
2015-2016,2290,2290,2,229
2015-2016,2290,2290,0,229
2015-2016,2290,2290,0,229
2015-2016,2290,2290,4,229
2015-2016,2290,2290,0,229
2015-2016,2290,2290,0,229
2015-2016,2290,2290,0,229
2015-2016,2290,2290,0,229
2015-2016,2290,2290,0,229
2015-2016,2290,2290,0,229
2015-2016,2290,2290,0,229
2015-2016,2290,2290,10,229
2015-2016,2290,2290,0,229
2015-2016,2290,2290,0,229
2015-2016,2290,2290,1,229
2015-2016,2310,2310,0,231
2015-2016,2310,2310,0,231
2015-2016,2310,2310,0,231
2015-2016,2310,2310,0,231
2015-2016,2310,2310,0,231
2015-2016,2310,2310,1,231
2015-2016,2310,2310,0,231
2015-2016,2310,2310,0,231
2015-2016,2310,2310,0,231
2015-2016,2310,2310,0,231
2015-2016,2310,2310,0,231
2015-2016,2310,2310,0,231
2015-2016,2310,2310,0,231
2015-2016,2310,2310,0,231
2015-2016,2310,2310,0,231
2015-2016,2310,2310,0,231
2015-2016,2310,2310,0,231
2015-2016,2320,2320,0,232
2015-2016,2320,2320,0,232
2015-2016,2320,2320,1,232
2015-2016,2320,2320,0,232
2015-2016,2320,2320,1,232
2015-2016,2320,2320,1,232
2015-2016,2320,2320,0,232
2015-2016,2320,2320,0,232
2015-2016,2320,2320,0,232
2015-2016,2320,2320,0,232
2015-2016,2320,2320,0,232
2015-2016,2320,2320,1,232
2015-2016,2320,2320,0,232
2015-2016,2320,2320,0,232
2015-2016,2320,2320,27,232
2015-2016,2320,2320,0,232
2015-2016,2320,2320,0,232
2015-2016,2340,2340,0,234
2015-2016,2340,2340,0,234
2015-2016,2340,2340,0,234
2015-2016,2340,2340,0,234
2015-2016,2340,2340,0,234
2015-2016,2340,2340,0,234
2015-2016,2340,2340,0,234
2015-2016,2340,2340,0,234
2015-2016,2340,2340,0,234
2015-2016,2340,2340,0,234
2015-2016,2340,2340,0,234
2015-2016,2340,2340,0,234
2015-2016,2340,2340,0,234
2015-2016,2340,2340,0,234
2015-2016,2340,2340,0,234
2015-2016,2340,2340,0,234
2015-2016,2340,2340,0,234
2015-2016,2370,2370,0,237
2015-2016,2370,2370,0,237
2015-2016,2370,2370,2,237
2015-2016,2370,2370,2,237
2015-2016,2370,2370,0,237
2015-2016,2370,2370,1,237
2015-2016,2370,2370,2,237
2015-2016,2370,2370,1,237
2015-2016,2370,2370,1,237
2015-2016,2370,2370,0,237
2015-2016,2370,2370,0,237
2015-2016,2370,2370,0,237
2015-2016,2370,2370,18,237
2015-2016,2370,2370,1,237
2015-2016,2370,2370,6,237
2015-2016,2370,2370,0,237
2015-2016,2370,2370,0,237
2015-2016,2380,2380,0,238
2015-2016,2380,2380,0,238
2015-2016,2380,2380,0,238
2015-2016,2380,2380,0,238
2015-2016,2380,2380,0,238
2015-2016,2380,2380,1,238
2015-2016,2380,2380,0,238
2015-2016,2380,2380,2,238
2015-2016,2380,2380,0,238
2015-2016,2380,2380,0,238
2015-2016,2380,2380,0,238
2015-2016,2380,2380,1,238
2015-2016,2380,2380,1,238
2015-2016,2380,2380,0,238
2015-2016,2380,2380,0,238
2015-2016,2380,2380,0,238
2015-2016,2380,2380,1,238
2015-2016,2390,2390,0,239
2015-2016,2390,2390,0,239
2015-2016,2390,2390,0,239
2015-2016,2390,2390,3,239
2015-2016,2390,2390,0,239
2015-2016,2390,2390,0,239
2015-2016,2390,2390,0,239
2015-2016,2390,2390,0,239
2015-2016,2390,2390,0,239
2015-2016,2390,2390,0,239
2015-2016,2390,2390,1,239
2015-2016,2390,2390,0,239
2015-2016,2390,2390,1,239
2015-2016,2390,2390,0,239
2015-2016,2390,2390,5,239
2015-2016,2390,2390,0,239
2015-2016,2390,2390,1,239
2015-2016,2410,2410,0,241
2015-2016,2410,2410,0,241
2015-2016,2410,2410,2,241
2015-2016,2410,2410,1,241
2015-2016,2410,2410,0,241
2015-2016,2410,2410,0,241
2015-2016,2410,2410,0,241
2015-2016,2410,2410,0,241
2015-2016,2410,2410,0,241
2015-2016,2410,2410,0,241
2015-2016,2410,2410,3,241
2015-2016,2410,2410,0,241
2015-2016,2410,2410,1,241
2015-2016,2410,2410,2,241
2015-2016,2410,2410,0,241
2015-2016,2410,2410,0,241
2015-2016,2410,2410,0,241
2015-2016,2450,2450,1,245
2015-2016,2450,2450,0,245
2015-2016,2450,2450,0,245
2015-2016,2450,2450,0,245
2015-2016,2450,2450,0,245
2015-2016,2450,2450,0,245
2015-2016,2450,2450,0,245
2015-2016,2450,2450,0,245
2015-2016,2450,2450,0,245
2015-2016,2450,2450,0,245
2015-2016,2450,2450,12,245
2015-2016,2450,2450,0,245
2015-2016,2450,2450,1,245
2015-2016,2450,2450,1,245
2015-2016,2450,2450,0,245
2015-2016,2450,2450,0,245
2015-2016,2450,2450,3,245
2015-2016,2470,2470,1,247
2015-2016,2470,2470,0,247
2015-2016,2470,2470,0,247
2015-2016,2470,2470,0,247
2015-2016,2470,2470,0,247
2015-2016,2470,2470,0,247
2015-2016,2470,2470,0,247
2015-2016,2470,2470,1,247
2015-2016,2470,2470,2,247
2015-2016,2470,2470,0,247
2015-2016,2470,2470,0,247
2015-2016,2470,2470,0,247
2015-2016,2470,2470,0,247
2015-2016,2470,2470,0,247
2015-2016,2470,2470,1,247
2015-2016,2470,2470,1,247
2015-2016,2470,2470,0,247
2015-2016,2480,2480,0,248
2015-2016,2480,2480,0,248
2015-2016,2480,2480,0,248
2015-2016,2480,2480,1,248
2015-2016,2480,2480,3,248
2015-2016,2480,2480,0,248
2015-2016,2480,2480,0,248
2015-2016,2480,2480,9,248
2015-2016,2480,2480,2,248
2015-2016,2480,2480,0,248
2015-2016,2480,2480,0,248
2015-2016,2480,2480,0,248
2015-2016,2480,2480,0,248
2015-2016,2480,2480,3,248
2015-2016,2480,2480,1,248
2015-2016,2480,2480,1,248
2015-2016,2480,2480,0,248
2015-2016,2490,2490,0,249
2015-2016,2490,2490,0,249
2015-2016,2490,2490,0,249
2015-2016,2490,2490,0,249
2015-2016,2490,2490,1,249
2015-2016,2490,2490,0,249
2015-2016,2490,2490,0,249
2015-2016,2490,2490,0,249
2015-2016,2490,2490,0,249
2015-2016,2490,2490,0,249
2015-2016,2490,2490,0,249
2015-2016,2490,2490,0,249
2015-2016,2490,2490,0,249
2015-2016,2490,2490,0,249
2015-2016,2490,2490,0,249
2015-2016,2490,2490,0,249
2015-2016,2490,2490,3,249
2015-2016,2510,2510,0,251
2015-2016,2510,2510,1,251
2015-2016,2510,2510,0,251
2015-2016,2510,2510,6,251
2015-2016,2510,2510,2,251
2015-2016,2510,2510,0,251
2015-2016,2510,2510,0,251
2015-2016,2510,2510,0,251
2015-2016,2510,2510,0,251
2015-2016,2510,2510,0,251
2015-2016,2510,2510,1,251
2015-2016,2510,2510,0,251
2015-2016,2510,2510,0,251
2015-2016,2510,2510,0,251
2015-2016,2510,2510,0,251
2015-2016,2510,2510,0,251
2015-2016,2510,2510,0,251
2015-2016,2520,2520,0,252
2015-2016,2520,2520,0,252
2015-2016,2520,2520,0,252
2015-2016,2520,2520,0,252
2015-2016,2520,2520,2,252
2015-2016,2520,2520,0,252
2015-2016,2520,2520,0,252
2015-2016,2520,2520,0,252
2015-2016,2520,2520,0,252
2015-2016,2520,2520,0,252
2015-2016,2520,2520,0,252
2015-2016,2520,2520,0,252
2015-2016,2520,2520,0,252
2015-2016,2520,2520,0,252
2015-2016,2520,2520,0,252
2015-2016,2520,2520,0,252
2015-2016,2520,2520,1,252
2015-2016,2530,2530,0,253
2015-2016,2530,2530,0,253
2015-2016,2530,2530,0,253
2015-2016,2530,2530,1,253
2015-2016,2530,2530,0,253
2015-2016,2530,2530,0,253
2015-2016,2530,2530,0,253
2015-2016,2530,2530,0,253
2015-2016,2530,2530,0,253
2015-2016,2530,2530,0,253
2015-2016,2530,2530,0,253
2015-2016,2530,2530,0,253
2015-2016,2530,2530,0,253
2015-2016,2530,2530,0,253
2015-2016,2530,2530,0,253
2015-2016,2530,2530,0,253
2015-2016,2530,2530,0,253
2015-2016,2540,2540,0,254
2015-2016,2540,2540,1,254
2015-2016,2540,2540,1,254
2015-2016,2540,2540,5,254
2015-2016,2540,2540,0,254
2015-2016,2540,2540,0,254
2015-2016,2540,2540,0,254
2015-2016,2540,2540,0,254
2015-2016,2540,2540,0,254
2015-2016,2540,2540,0,254
2015-2016,2540,2540,0,254
2015-2016,2540,2540,0,254
2015-2016,2540,2540,0,254
2015-2016,2540,2540,0,254
2015-2016,2540,2540,0,254
2015-2016,2540,2540,0,254
2015-2016,2540,2540,0,254
2015-2016,2580,2580,0,258
2015-2016,2580,2580,0,258
2015-2016,2580,2580,0,258
2015-2016,2580,2580,0,258
2015-2016,2580,2580,0,258
2015-2016,2580,2580,0,258
2015-2016,2580,2580,0,258
2015-2016,2580,2580,0,258
2015-2016,2580,2580,1,258
2015-2016,2580,2580,1,258
2015-2016,2580,2580,1,258
2015-2016,2580,2580,1,258
2015-2016,2580,2580,0,258
2015-2016,2580,2580,0,258
2015-2016,2580,2580,0,258
2015-2016,2580,2580,0,258
2015-2016,2580,2580,0,258
2015-2016,2590,2590,1,259
2015-2016,2590,2590,0,259
2015-2016,2590,2590,1,259
2015-2016,2590,2590,0,259
2015-2016,2590,2590,0,259
2015-2016,2590,2590,0,259
2015-2016,2590,2590,0,259
2015-2016,2590,2590,0,259
2015-2016,2590,2590,0,259
2015-2016,2590,2590,0,259
2015-2016,2590,2590,1,259
2015-2016,2590,2590,0,259
2015-2016,2590,2590,0,259
2015-2016,2590,2590,0,259
2015-2016,2590,2590,4,259
2015-2016,2590,2590,1,259
2015-2016,2590,2590,1,259
2015-2016,2620,2620,0,262
2015-2016,2620,2620,0,262
2015-2016,2620,2620,0,262
2015-2016,2620,2620,0,262
2015-2016,2620,2620,0,262
2015-2016,2620,2620,2,262
2015-2016,2620,2620,0,262
2015-2016,2620,2620,0,262
2015-2016,2620,2620,0,262
2015-2016,2620,2620,1,262
2015-2016,2620,2620,0,262
2015-2016,2620,2620,3,262
2015-2016,2620,2620,0,262
2015-2016,2620,2620,0,262
2015-2016,2620,2620,0,262
2015-2016,2620,2620,1,262
2015-2016,2620,2620,0,262
2015-2016,2630,2630,1,263
2015-2016,2630,2630,0,263
2015-2016,2630,2630,0,263
2015-2016,2630,2630,0,263
2015-2016,2630,2630,0,263
2015-2016,2630,2630,0,263
2015-2016,2630,2630,1,263
2015-2016,2630,2630,1,263
2015-2016,2630,2630,4,263
2015-2016,2630,2630,0,263
2015-2016,2630,2630,0,263
2015-2016,2630,2630,0,263
2015-2016,2630,2630,0,263
2015-2016,2630,2630,0,263
2015-2016,2630,2630,0,263
2015-2016,2630,2630,0,263
2015-2016,2630,2630,1,263
2015-2016,2640,2640,1,264
2015-2016,2640,2640,3,264
2015-2016,2640,2640,5,264
2015-2016,2640,2640,0,264
2015-2016,2640,2640,0,264
2015-2016,2640,2640,0,264
2015-2016,2640,2640,0,264
2015-2016,2640,2640,0,264
2015-2016,2640,2640,0,264
2015-2016,2640,2640,0,264
2015-2016,2640,2640,4,264
2015-2016,2640,2640,1,264
2015-2016,2640,2640,5,264
2015-2016,2640,2640,29,264
2015-2016,2640,2640,2,264
2015-2016,2640,2640,11,264
2015-2016,2640,2640,0,264
2015-2016,2650,2650,2,265
2015-2016,2650,2650,0,265
2015-2016,2650,2650,4,265
2015-2016,2650,2650,0,265
2015-2016,2650,2650,0,265
2015-2016,2650,2650,0,265
2015-2016,2650,2650,5,265
2015-2016,2650,2650,0,265
2015-2016,2650,2650,1,265
2015-2016,2650,2650,0,265
2015-2016,2650,2650,0,265
2015-2016,2650,2650,1,265
2015-2016,2650,2650,0,265
2015-2016,2650,2650,0,265
2015-2016,2650,2650,0,265
2015-2016,2650,2650,0,265
2015-2016,2650,2650,0,265
2015-2016,2670,2670,0,267
2015-2016,2670,2670,0,267
2015-2016,2670,2670,0,267
2015-2016,2670,2670,0,267
2015-2016,2670,2670,0,267
2015-2016,2670,2670,5,267
2015-2016,2670,2670,1,267
2015-2016,2670,2670,0,267
2015-2016,2670,2670,0,267
2015-2016,2670,2670,0,267
2015-2016,2670,2670,2,267
2015-2016,2670,2670,0,267
2015-2016,2670,2670,0,267
2015-2016,2670,2670,0,267
2015-2016,2670,2670,0,267
2015-2016,2670,2670,0,267
2015-2016,2670,2670,2,267
2015-2016,2680,2680,0,268
2015-2016,2680,2680,0,268
2015-2016,2680,2680,0,268
2015-2016,2680,2680,0,268
2015-2016,2680,2680,0,268
2015-2016,2680,2680,0,268
2015-2016,2680,2680,0,268
2015-2016,2680,2680,0,268
2015-2016,2680,2680,1,268
2015-2016,2680,2680,2,268
2015-2016,2680,2680,0,268
2015-2016,2680,2680,0,268
2015-2016,2680,2680,0,268
2015-2016,2680,2680,0,268
2015-2016,2680,2680,0,268
2015-2016,2680,2680,0,268
2015-2016,2680,2680,1,268
2015-2016,2690,2690,0,269
2015-2016,2690,2690,0,269
2015-2016,2690,2690,0,269
2015-2016,2690,2690,0,269
2015-2016,2690,2690,0,269
2015-2016,2690,2690,0,269
2015-2016,2690,2690,0,269
2015-2016,2690,2690,0,269
2015-2016,2690,2690,0,269
2015-2016,2690,2690,0,269
2015-2016,2690,2690,1,269
2015-2016,2690,2690,3,269
2015-2016,2690,2690,0,269
2015-2016,2690,2690,0,269
2015-2016,2690,2690,0,269
2015-2016,2690,2690,0,269
2015-2016,2690,2690,1,269
2015-2016,2720,2720,0,272
2015-2016,2720,2720,0,272
2015-2016,2720,2720,2,272
2015-2016,2720,2720,0,272
2015-2016,2720,2720,0,272
2015-2016,2720,2720,1,272
2015-2016,2720,2720,3,272
2015-2016,2720,2720,0,272
2015-2016,2720,2720,0,272
2015-2016,2720,2720,0,272
2015-2016,2720,2720,0,272
2015-2016,2720,2720,0,272
2015-2016,2720,2720,0,272
2015-2016,2720,2720,0,272
2015-2016,2720,2720,0,272
2015-2016,2720,2720,0,272
2015-2016,2720,2720,0,272
2015-2016,3190,3190,0,319
2015-2016,3190,3190,0,319
2015-2016,3190,3190,6,319
2015-2016,3190,3190,2,319
2015-2016,3190,3190,1,319
2015-2016,3190,3190,0,319
2015-2016,3190,3190,0,319
2015-2016,3190,3190,0,319
2015-2016,3190,3190,1,319
2015-2016,3190,3190,0,319
2015-2016,3190,3190,1,319
2015-2016,3190,3190,0,319
2015-2016,3190,3190,0,319
2015-2016,3190,3190,0,319
2015-2016,3190,3190,0,319
2015-2016,3190,3190,0,319
2015-2016,3190,3190,0,319
2015-2016,3200,3200,0,320
2015-2016,3200,3200,0,320
2015-2016,3200,3200,0,320
2015-2016,3200,3200,0,320
2015-2016,3200,3200,0,320
2015-2016,3200,3200,0,320
2015-2016,3200,3200,0,320
2015-2016,3200,3200,0,320
2015-2016,3200,3200,0,320
2015-2016,3200,3200,0,320
2015-2016,3200,3200,0,320
2015-2016,3200,3200,0,320
2015-2016,3200,3200,0,320
2015-2016,3200,3200,0,320
2015-2016,3200,3200,0,320
2015-2016,3200,3200,0,320
2015-2016,3200,3200,0,320
2015-2016,3210,3210,0,321
2015-2016,3210,3210,0,321
2015-2016,3210,3210,0,321
2015-2016,3210,3210,0,321
2015-2016,3210,3210,0,321
2015-2016,3210,3210,0,321
2015-2016,3210,3210,0,321
2015-2016,3210,3210,0,321
2015-2016,3210,3210,0,321
2015-2016,3210,3210,0,321
2015-2016,3210,3210,0,321
2015-2016,3210,3210,0,321
2015-2016,3210,3210,0,321
2015-2016,3210,3210,0,321
2015-2016,3210,3210,0,321
2015-2016,3210,3210,0,321
2015-2016,3210,3210,0,321
2015-2016,3270,3270,0,327
2015-2016,3270,3270,0,327
2015-2016,3270,3270,0,327
2015-2016,3270,3270,0,327
2015-2016,3270,3270,0,327
2015-2016,3270,3270,0,327
2015-2016,3270,3270,0,327
2015-2016,3270,3270,0,327
2015-2016,3270,3270,0,327
2015-2016,3270,3270,0,327
2015-2016,3270,3270,0,327
2015-2016,3270,3270,0,327
2015-2016,3270,3270,0,327
2015-2016,3270,3270,0,327
2015-2016,3270,3270,0,327
2015-2016,3270,3270,0,327
2015-2016,3270,3270,0,327
2015-2016,3290,3290,0,329
2015-2016,3290,3290,0,329
2015-2016,3290,3290,0,329
2015-2016,3290,3290,0,329
2015-2016,3290,3290,0,329
2015-2016,3290,3290,0,329
2015-2016,3290,3290,0,329
2015-2016,3290,3290,0,329
2015-2016,3290,3290,0,329
2015-2016,3290,3290,0,329
2015-2016,3290,3290,0,329
2015-2016,3290,3290,0,329
2015-2016,3290,3290,0,329
2015-2016,3290,3290,0,329
2015-2016,3290,3290,0,329
2015-2016,3290,3290,0,329
2015-2016,3290,3290,1,329
2015-2016,3510,3510,0,351
2015-2016,3510,3510,0,351
2015-2016,3510,3510,0,351
2015-2016,3510,3510,0,351
2015-2016,3510,3510,0,351
2015-2016,3510,3510,0,351
2015-2016,3510,3510,0,351
2015-2016,3510,3510,0,351
2015-2016,3510,3510,0,351
2015-2016,3510,3510,0,351
2015-2016,3510,3510,0,351
2015-2016,3510,3510,0,351
2015-2016,3510,3510,0,351
2015-2016,3510,3510,0,351
2015-2016,3510,3510,0,351
2015-2016,3510,3510,0,351
2015-2016,3510,3510,0,351
2015-2016,3540,3540,0,354
2015-2016,3540,3540,0,354
2015-2016,3540,3540,0,354
2015-2016,3540,3540,0,354
2015-2016,3540,3540,0,354
2015-2016,3540,3540,0,354
2015-2016,3540,3540,0,354
2015-2016,3540,3540,0,354
2015-2016,3540,3540,0,354
2015-2016,3540,3540,0,354
2015-2016,3540,3540,0,354
2015-2016,3540,3540,0,354
2015-2016,3540,3540,0,354
2015-2016,3540,3540,0,354
2015-2016,3540,3540,0,354
2015-2016,3540,3540,0,354
2015-2016,3540,3540,0,354
2015-2016,3800,3800,0,380
2015-2016,3800,3800,0,380
2015-2016,3800,3800,0,380
2015-2016,3800,3800,0,380
2015-2016,3800,3800,0,380
2015-2016,3800,3800,0,380
2015-2016,3800,3800,0,380
2015-2016,3800,3800,0,380
2015-2016,3800,3800,0,380
2015-2016,3800,3800,0,380
2015-2016,3800,3800,0,380
2015-2016,3800,3800,0,380
2015-2016,3800,3800,0,380
2015-2016,3800,3800,0,380
2015-2016,3800,3800,0,380
2015-2016,3800,3800,1,380
2015-2016,3800,3800,0,380
2015-2016,3810,3810,0,381
2015-2016,3810,3810,0,381
2015-2016,3810,3810,0,381
2015-2016,3810,3810,0,381
2015-2016,3810,3810,0,381
2015-2016,3810,3810,0,381
2015-2016,3810,3810,0,381
2015-2016,3810,3810,0,381
2015-2016,3810,3810,0,381
2015-2016,3810,3810,0,381
2015-2016,3810,3810,0,381
2015-2016,3810,3810,0,381
2015-2016,3810,3810,0,381
2015-2016,3810,3810,0,381
2015-2016,3810,3810,0,381
2015-2016,3810,3810,0,381
2015-2016,3810,3810,0,381
2015-2016,3880,3880,0,388
2015-2016,3880,3880,0,388
2015-2016,3880,3880,0,388
2015-2016,3880,3880,0,388
2015-2016,3880,3880,0,388
2015-2016,3880,3880,0,388
2015-2016,3880,3880,0,388
2015-2016,3880,3880,0,388
2015-2016,3880,3880,0,388
2015-2016,3880,3880,0,388
2015-2016,3880,3880,0,388
2015-2016,3880,3880,0,388
2015-2016,3880,3880,0,388
2015-2016,3880,3880,0,388
2015-2016,3880,3880,0,388
2015-2016,3880,3880,0,388
2015-2016,3880,3880,0,388
2015-2016,4020,4020,1,402
2015-2016,4020,4020,5,402
2015-2016,4020,4020,0,402
2015-2016,4020,4020,1,402
2015-2016,4020,4020,8,402
2015-2016,4020,4020,3,402
2015-2016,4020,4020,0,402
2015-2016,4020,4020,11,402
2015-2016,4020,4020,14,402
2015-2016,4020,4020,0,402
2015-2016,4020,4020,1,402
2015-2016,4020,4020,0,402
2015-2016,4020,4020,0,402
2015-2016,4020,4020,0,402
2015-2016,4020,4020,0,402
2015-2016,4020,4020,9,402
2015-2016,4020,4020,0,402
2015-2016,4030,4030,0,403
2015-2016,4030,4030,0,403
2015-2016,4030,4030,0,403
2015-2016,4030,4030,1,403
2015-2016,4030,4030,1,403
2015-2016,4030,4030,0,403
2015-2016,4030,4030,0,403
2015-2016,4030,4030,0,403
2015-2016,4030,4030,0,403
2015-2016,4030,4030,0,403
2015-2016,4030,4030,0,403
2015-2016,4030,4030,0,403
2015-2016,4030,4030,4,403
2015-2016,4030,4030,1,403
2015-2016,4030,4030,1,403
2015-2016,4030,4030,1,403
2015-2016,4030,4030,2,403
2015-2016,4060,4060,41,406
2015-2016,4060,4060,5,406
2015-2016,4060,4060,5,406
2015-2016,4060,4060,7,406
2015-2016,4060,4060,0,406
2015-2016,4060,4060,0,406
2015-2016,4060,4060,12,406
2015-2016,4060,4060,1,406
2015-2016,4060,4060,12,406
2015-2016,4060,4060,5,406
2015-2016,4060,4060,0,406
2015-2016,4060,4060,1,406
2015-2016,4060,4060,1,406
2015-2016,4060,4060,6,406
2015-2016,4060,4060,1,406
2015-2016,4060,4060,1,406
2015-2016,4060,4060,2,406
2015-2016,4100,4100,0,410
2015-2016,4100,4100,0,410
2015-2016,4100,4100,1,410
2015-2016,4100,4100,5,410
2015-2016,4100,4100,4,410
2015-2016,4100,4100,1,410
2015-2016,4100,4100,7,410
2015-2016,4100,4100,9,410
2015-2016,4100,4100,2,410
2015-2016,4100,4100,0,410
2015-2016,4100,4100,0,410
2015-2016,4100,4100,2,410
2015-2016,4100,4100,0,410
2015-2016,4100,4100,2,410
2015-2016,4100,4100,0,410
2015-2016,4100,4100,0,410
2015-2016,4100,4100,2,410
2015-2016,4140,4140,2,414
2015-2016,4140,4140,0,414
2015-2016,4140,4140,0,414
2015-2016,4140,4140,0,414
2015-2016,4140,4140,0,414
2015-2016,4140,4140,0,414
2015-2016,4140,4140,5,414
2015-2016,4140,4140,0,414
2015-2016,4140,4140,0,414
2015-2016,4140,4140,0,414
2015-2016,4140,4140,5,414
2015-2016,4140,4140,2,414
2015-2016,4140,4140,12,414
2015-2016,4140,4140,7,414
2015-2016,4140,4140,0,414
2015-2016,4140,4140,8,414
2015-2016,4140,4140,0,414
2015-2016,4220,4220,0,422
2015-2016,4220,4220,1,422
2015-2016,4220,4220,14,422
2015-2016,4220,4220,9,422
2015-2016,4220,4220,0,422
2015-2016,4220,4220,4,422
2015-2016,4220,4220,1,422
2015-2016,4220,4220,0,422
2015-2016,4220,4220,0,422
2015-2016,4220,4220,2,422
2015-2016,4220,4220,3,422
2015-2016,4220,4220,2,422
2015-2016,4220,4220,0,422
2015-2016,4220,4220,0,422
2015-2016,4220,4220,0,422
2015-2016,4220,4220,1,422
2015-2016,4220,4220,6,422
2015-2016,4240,4240,1,424
2015-2016,4240,4240,0,424
2015-2016,4240,4240,0,424
2015-2016,4240,4240,4,424
2015-2016,4240,4240,5,424
2015-2016,4240,4240,0,424
2015-2016,4240,4240,0,424
2015-2016,4240,4240,5,424
2015-2016,4240,4240,6,424
2015-2016,4240,4240,0,424
2015-2016,4240,4240,0,424
2015-2016,4240,4240,0,424
2015-2016,4240,4240,23,424
