month,station,datetime,obs_type,obs_value,TMAX_F,country_code
11,13,18671102,0,13,56,4
10,19,18671005,0,13,56,6
10,17,18671004,0,13,56,4
5,16,18670509,0,13,56,4
4,7,18670401,0,13,56,4
10,5,18671020,0,13,56,2
11,24,18671118,0,13,56,10
3,5,18670326,0,13,56,2
6,20,18670617,0,13,56,7
9,3,18670912,0,13,56,1
5,18,18670516,0,13,56,5
10,27,18671024,0,13,56,12
8,1,18670802,0,13,56,1
3,5,18670309,0,13,56,2
11,23,18671110,0,13,56,10
9,5,18670918,0,14,56,2
7,5,18670709,0,14,56,2
8,25,18670810,0,14,56,11
10,6,18671019,0,14,56,3
5,5,18670517,0,14,56,2
7,3,18670724,0,14,56,1
3,5,18670329,0,14,56,2
10,5,18671030,0,14,56,2
7,1,18670731,0,14,56,1
4,18,18670416,0,14,56,5
10,18,18671006,0,14,56,5
4,22,18670414,0,14,56,9
4,18,18670427,0,14,56,5
11,24,18671105,0,14,56,10
9,22,18670929,0,14,56,9
4,5,18670413,0,14,56,2
4,6,18670422,0,14,56,3
10,20,18671021,0,14,56,7
3,6,18670327,0,14,56,3
9,20,18670928,0,14,56,7
3,24,18670312,0,14,56,10
7,3,18670703,0,14,56,1
11,21,18671115,0,14,56,8
4,21,18670429,0,14,56,8
9,22,18670925,0,14,56,9
10,21,18671014,0,14,56,8
3,5,18670327,0,14,56,2
4,18,18670406,0,14,57,5
7,25,18670719,0,14,57,11
7,25,18670721,0,14,57,11
4,18,18670410,0,14,57,5
2,24,18670222,0,14,57,10
8,1,18670803,0,14,57,1
10,3,18671004,0,14,57,1
4,18,18670404,0,14,57,5
11,18,18671130,0,14,57,5
4,18,18670408,0,14,57,5
10,18,18671009,0,14,57,5
10,21,18671019,0,14,57,8
4,20,18670414,0,14,57,7
2,22,18670217,0,14,57,9
10,27,18671006,0,14,57,12
4,20,18670415,0,14,57,7
4,27,18670427,0,14,57,12
3,22,18670324,0,14,57,9
2,6,18670217,0,14,57,3
10,6,18671021,0,14,57,3
11,23,18671103,0,14,57,10
4,22,18670426,0,14,57,9
5,22,18670518,0,14,57,9
7,22,18670708,0,14,57,9
3,21,18670324,0,14,57,8
3,27,18670323,0,14,57,12
2,23,18670221,0,14,57,10
5,21,18670522,0,14,57,8
4,27,18670419,0,14,57,12
3,21,18670329,0,14,57,8
4,27,18670426,0,14,57,12
3,24,18670327,0,14,57,10
8,25,18670809,0,14,57,11
10,14,18671026,0,14,57,4
10,15,18671023,0,14,57,4
10,14,18671031,0,14,57,4
10,16,18671011,0,14,57,4
8,25,18670811,0,14,57,11
4,19,18670417,0,14,57,6
10,15,18671026,0,14,57,4
10,10,18671010,0,14,57,4
11,12,18671120,0,14,57,4
11,19,18671101,0,14,57,6
10,17,18671011,0,14,57,4
10,11,18671011,0,14,57,4
10,17,18671026,0,14,57,4
11,9,18671102,0,14,57,4
10,14,18671010,0,14,57,4
4,9,18670420,0,14,57,4
10,16,18671030,0,14,57,4
2,19,18670219,0,14,57,6
10,19,18671031,0,14,57,6
9,17,18670914,0,14,57,4
3,19,18670305,0,14,57,6
4,11,18670409,0,14,57,4
8,2,18670802,0,14,57,1
4,15,18670401,0,14,57,4
4,19,18670408,0,14,57,6
4,12,18670408,0,14,57,4
4,11,18670408,0,14,57,4
8,3,18670806,0,14,57,1
7,2,18670703,0,14,57,1
9,2,18670917,0,14,57,1
4,26,18670401,0,14,57,12
10,20,18671018,0,14,57,7
10,13,18671015,0,14,57,4
4,26,18670406,0,14,57,12
7,2,18670704,0,14,57,1
10,19,18671018,0,14,57,6
8,2,18670805,0,14,57,1
11,19,18671107,0,14,57,6
4,19,18670403,0,14,57,6
5,15,18670517,0,14,57,4
10,19,18671016,0,14,57,6
9,25,18670902,0,14,57,11
11,14,18671109,0,14,57,4
10,26,18671016,0,14,57,12
4,27,18670403,0,14,57,12
9,2,18670907,0,14,57,1
10,10,18671015,0,14,57,4
10,9,18671015,0,14,57,4
10,12,18671024,0,14,57,4
4,7,18670416,0,14,57,4
10,26,18671012,0,14,57,12
5,28,18670520,0,14,57,13
4,27,18670415,0,14,57,12
10,19,18671027,0,14,57,6
10,9,18671013,0,14,57,4
4,19,18670414,0,14,57,6
5,12,18670523,0,14,57,4
5,3,18670521,0,14,57,1
10,10,18671014,0,14,57,4
4,6,18670413,0,14,57,3
10,13,18671014,0,14,57,4
10,6,18671020,0,14,57,3
4,17,18670412,0,14,57,4
3,19,18670329,0,14,57,6
5,14,18670516,0,14,57,4
4,10,18670412,0,14,57,4
10,18,18671019,0,14,57,5
6,18,18670630,0,14,57,5
3,9,18670331,0,14,57,4
4,11,18670411,0,14,57,4
9,3,18670923,0,14,57,1
3,19,18670303,0,14,57,6
3,18,18670331,0,14,57,5
5,17,18670516,0,14,57,4
4,16,18670416,0,14,57,4
5,8,18670522,0,14,57,4
11,24,18671120,0,14,57,10
5,19,18670512,0,14,57,6
4,20,18670422,0,14,57,7
2,6,18670215,0,14,57,3
5,8,18670513,0,14,57,4
4,11,18670429,0,14,57,4
10,19,18671007,0,14,57,6
4,10,18670429,0,14,57,4
10,15,18671005,0,14,57,4
5,11,18670501,0,14,57,4
5,9,18670512,0,14,57,4
10,19,18671009,0,14,57,6
11,28,18671128,0,14,57,13
11,12,18671122,0,14,57,4
6,26,18670614,0,14,57,12
5,17,18670510,0,14,57,4
5,9,18670513,0,14,57,4
2,18,18670201,0,14,57,5
5,17,18670511,0,14,57,4
6,3,18670617,0,14,57,1
10,9,18671008,0,14,57,4
5,11,18670508,0,14,57,4
4,11,18670427,0,14,57,4
5,26,18670501,0,14,57,12
4,15,18670425,0,14,57,4
10,9,18671007,0,14,57,4
4,15,18670427,0,14,57,4
10,15,18671003,0,14,57,4
10,19,18671004,0,14,57,6
4,8,18670429,0,14,57,4
10,12,18671003,0,14,57,4
9,28,18670930,0,14,57,13
11,11,18671123,0,14,57,4
6,2,18670619,0,14,57,1
10,23,18671006,0,14,57,10
11,23,18671119,0,14,57,10
10,22,18671027,0,14,57,9
10,21,18671023,0,14,57,8
4,23,18670402,0,14,57,10
10,6,18671001,0,14,57,3
3,20,18670326,0,14,57,7
10,20,18671019,0,14,57,7
3,23,18670312,0,14,57,10
10,24,18671018,0,14,57,10
2,21,18670217,0,14,57,8
10,22,18671022,0,14,57,9
10,23,18671011,0,14,57,10
5,21,18670505,0,14,57,8
6,3,18670611,0,14,57,1
12,23,18671212,0,14,57,10
3,5,18670321,0,14,57,2
4,21,18670426,0,14,57,8
10,5,18671019,0,14,57,2
9,3,18670905,0,14,57,1
9,1,18670907,0,14,57,1
4,18,18670430,0,14,57,5
9,6,18670924,0,14,57,3
2,24,18670221,0,14,57,10
9,6,18670927,0,14,57,3
7,27,18670725,0,14,57,12
9,6,18670926,0,14,57,3
10,6,18671013,0,14,57,3
6,21,18670615,0,14,57,8
10,22,18671001,0,14,57,9
9,2,18670925,0,14,58,1
9,27,18670916,0,14,58,12
11,24,18671117,0,14,58,10
10,18,18671001,0,14,58,5
3,18,18670325,0,14,58,5
9,6,18670925,0,14,58,3
5,27,18670516,0,14,58,12
10,24,18671028,0,14,58,10
8,1,18670804,0,14,58,1
3,23,18670331,0,14,58,10
7,2,18670731,0,14,58,1
6,3,18670628,0,14,58,1
11,24,18671110,0,14,58,10
10,18,18671013,0,14,58,5
10,27,18671029,0,14,58,12
5,21,18670501,0,14,58,8
9,18,18670925,0,14,58,5
6,3,18670618,0,14,58,1
3,6,18670326,0,14,58,3
6,3,18670630,0,14,58,1
10,18,18671002,0,14,58,5
8,1,18670821,0,14,58,1
10,18,18671016,0,14,58,5
3,24,18670329,0,14,58,10
8,3,18670805,0,14,58,1
9,3,18670907,0,14,58,1
8,3,18670811,0,14,58,1
4,5,18670422,0,14,58,2
4,24,18670401,0,14,58,10
7,1,18670709,0,14,58,1
8,3,18670822,0,14,58,1
4,18,18670407,0,14,58,5
4,19,18670404,0,14,58,6
10,11,18671005,0,14,58,4
5,18,18670512,0,14,58,5
10,19,18671015,0,14,58,6
8,2,18670806,0,14,58,1
4,5,18670408,0,14,58,2
10,19,18671008,0,14,58,6
11,9,18671104,0,14,58,4
10,20,18671017,0,14,58,7
10,28,18671013,0,14,58,13
10,12,18671005,0,14,58,4
11,13,18671109,0,14,58,4
3,22,18670329,0,14,58,9
9,14,18670927,0,14,58,4
11,19,18671109,0,14,58,6
10,28,18671006,0,14,58,13
5,22,18670501,0,14,58,9
4,19,18670407,0,14,58,6
5,10,18670520,0,14,58,4
11,9,18671110,0,14,58,4
11,19,18671102,0,14,58,6
2,19,18670224,0,14,58,6
11,11,18671126,0,14,58,4
4,14,18670415,0,14,58,4
4,17,18670415,0,14,58,4
11,17,18671102,0,14,58,4
7,21,18670730,0,14,58,8
4,26,18670427,0,14,58,12
5,3,18670528,0,14,58,1
5,26,18670516,0,14,58,12
11,14,18671104,0,14,58,4
10,10,18671008,0,14,58,4
9,19,18670905,0,14,58,6
11,12,18671107,0,14,58,4
4,9,18670426,0,14,58,4
3,26,18670331,0,14,58,12
10,17,18671014,0,14,58,4
4,28,18670410,0,14,58,13
10,19,18671006,0,14,58,6
4,28,18670411,0,14,58,13
9,19,18670923,0,14,58,6
10,7,18671008,0,14,58,4
3,19,18670330,0,14,58,6
7,3,18670711,0,14,58,1
5,17,18670518,0,14,58,4
10,19,18671014,0,14,58,6
9,2,18670924,0,14,58,1
10,14,18671014,0,14,58,4
5,13,18670524,0,14,58,4
7,2,18670711,0,14,58,1
4,19,18670413,0,14,58,6
11,17,18671104,0,14,58,4
11,13,18671108,0,14,58,4
4,13,18670413,0,14,58,4
11,28,18671126,0,14,58,13
4,16,18670430,0,14,58,4
4,28,18670425,0,14,58,13
5,17,18670517,0,14,58,4
5,16,18670524,0,14,58,4
6,2,18670629,0,14,58,1
5,9,18670518,0,14,58,4
4,19,18670402,0,14,58,6
9,19,18670929,0,14,58,6
5,16,18670527,0,14,58,4
9,16,18670926,0,14,58,4
4,11,18670422,0,14,58,4
10,14,18671003,0,14,58,4
11,10,18671123,0,14,58,4
5,8,18670508,0,14,58,4
10,28,18671024,0,14,58,13
11,13,18671123,0,14,58,4
10,19,18671003,0,14,58,6
3,19,18670302,0,14,58,6
9,2,18670914,0,14,58,1
4,26,18670423,0,14,58,12
2,19,18670220,0,14,58,6
10,17,18671029,0,14,58,4
8,3,18670829,0,14,58,1
10,16,18671010,0,14,58,4
10,19,18671030,0,14,58,6
10,12,18671026,0,14,58,4
10,28,18671030,0,14,58,13
6,2,18670621,0,14,58,1
10,11,18671026,0,14,58,4
5,7,18670513,0,14,58,4
9,11,18670914,0,14,58,4
8,2,18670822,0,14,58,1
5,9,18670519,0,14,58,4
10,15,18671029,0,14,58,4
10,11,18671029,0,14,58,4
10,7,18671029,0,14,58,4
10,28,18671026,0,14,58,13
4,26,18670422,0,14,58,12
10,16,18671009,0,14,58,4
10,16,18671027,0,14,58,4
8,3,18670821,0,14,58,1
10,22,18671024,0,14,58,9
10,19,18671024,0,14,58,6
10,10,18671028,0,14,58,4
10,11,18671009,0,14,58,4
10,15,18671028,0,14,58,4
5,28,18670505,0,14,58,13
4,13,18670419,0,14,58,4
9,13,18670910,0,14,58,4
5,9,18670521,0,14,58,4
10,19,18671010,0,14,58,6
10,19,18671028,0,14,58,6
3,19,18670304,0,14,58,6
10,9,18671003,0,14,58,4
10,7,18671001,0,14,58,4
5,19,18670514,0,14,58,6
9,13,18670926,0,14,58,4
9,13,18670914,0,14,58,4
10,6,18671023,0,14,58,3
5,26,18670521,0,14,58,12
9,3,18670926,0,14,58,1
5,13,18670520,0,14,58,4
11,10,18671101,0,14,58,4
5,14,18670513,0,14,58,4
5,15,18670520,0,14,58,4
4,19,18670422,0,14,58,6
5,28,18670508,0,14,58,13
2,19,18670222,0,14,58,6
9,19,18670930,0,14,58,6
8,3,18670823,0,14,58,1
5,17,18670522,0,14,58,4
4,17,18670416,0,14,58,4
4,19,18670416,0,14,58,6
10,19,18671012,0,14,58,6
10,12,18671010,0,14,58,4
10,14,18671004,0,14,58,4
8,2,18670814,0,14,58,1
2,19,18670216,0,14,58,6
10,28,18671001,0,14,58,13
10,27,18671025,0,14,58,12
2,18,18670220,0,14,58,5
5,6,18670503,0,14,58,3
7,3,18670710,0,14,58,1
3,24,18670317,0,14,58,10
4,22,18670427,0,14,58,9
7,3,18670701,0,14,58,1
5,20,18670502,0,14,58,7
6,3,18670629,0,14,58,1
10,6,18671002,0,14,58,3
6,6,18670615,0,14,58,3
7,22,18670730,0,14,58,9
11,6,18671114,0,14,58,3
9,3,18670902,0,14,58,1
4,5,18670411,0,14,58,2
10,20,18671020,0,14,58,7
6,20,18670614,0,14,58,7
6,21,18670617,0,14,58,8
10,6,18671022,0,15,58,3
4,5,18670415,0,15,58,2
11,27,18671114,0,15,58,12
7,18,18670715,0,15,58,5
4,24,18670402,0,15,58,10
4,21,18670423,0,15,58,8
10,21,18671018,0,15,58,8
6,18,18670615,0,15,58,5
8,25,18670818,0,15,58,11
10,18,18671015,0,15,58,5
5,18,18670526,0,15,58,5
5,27,18670511,0,15,58,12
7,3,18670714,0,15,58,1
3,20,18670327,0,15,58,7
8,25,18670812,0,15,58,11
11,6,18671115,0,15,58,3
3,6,18670325,0,15,58,3
11,24,18671102,0,15,58,10
7,1,18670714,0,15,58,1
2,23,18670219,0,15,59,10
3,23,18670313,0,15,59,10
4,18,18670417,0,15,59,5
9,24,18670925,0,15,59,10
10,18,18671010,0,15,59,5
9,27,18670923,0,15,59,12
10,27,18671001,0,15,59,12
8,22,18670804,0,15,59,9
10,18,18671031,0,15,59,5
6,25,18670612,0,15,59,11
6,3,18670620,0,15,59,1
8,25,18670813,0,15,59,11
9,21,18670929,0,15,59,8
5,6,18670517,0,15,59,3
5,3,18670502,0,15,59,1
10,24,18671008,0,15,59,10
10,24,18671011,0,15,59,10
8,3,18670802,0,15,59,1
10,22,18671026,0,15,59,9
5,3,18670527,0,15,59,1
5,1,18670522,0,15,59,1
4,21,18670414,0,15,59,8
10,5,18671031,0,15,59,2
8,3,18670814,0,15,59,1
5,12,18670520,0,15,59,4
11,9,18671108,0,15,59,4
5,3,18670520,0,15,59,1
10,19,18671025,0,15,59,6
10,8,18671025,0,15,59,4
11,16,18671108,0,15,59,4
11,19,18671108,0,15,59,6
5,9,18670520,0,15,59,4
7,2,18670705,0,15,59,1
11,16,18671109,0,15,59,4
6,3,18670613,0,15,59,1
9,19,18670927,0,15,59,6
10,5,18671017,0,15,59,2
11,8,18671109,0,15,59,4
9,19,18670908,0,15,59,6
7,26,18670725,0,15,59,12
4,26,18670404,0,15,59,12
10,5,18671025,0,15,59,2
7,4,18670707,0,15,59,1
10,12,18671025,0,15,59,4
10,12,18671022,0,15,59,4
10,24,18671006,0,15,59,10
10,10,18671004,0,15,59,4
10,26,18671020,0,15,59,12
10,5,18671023,0,15,59,2
10,5,18671021,0,15,59,2
10,11,18671004,0,15,59,4
10,19,18671021,0,15,59,6
10,26,18671022,0,15,59,12
10,15,18671031,0,15,59,4
7,2,18670715,0,15,59,1
10,15,18671004,0,15,59,4
11,10,18671104,0,15,59,4
7,4,18670715,0,15,59,1
11,9,18671101,0,15,59,4
11,16,18671102,0,15,59,4
9,13,18670930,0,15,59,4
10,7,18671005,0,15,59,4
11,10,18671102,0,15,59,4
5,7,18670509,0,15,59,4
11,17,18671101,0,15,59,4
11,16,18671101,0,15,59,4
9,15,18670914,0,15,59,4
2,10,18670207,0,15,59,4
5,16,18670518,0,15,59,4
2,25,18640226,0,-34,-29,11
2,25,18640208,0,-17,1,11
2,16,18640217,0,-17,2,4
1,25,18640103,0,-16,2,11
1,16,18640102,0,-16,3,4
2,25,18640210,0,-16,3,11
1,20,18640114,0,-15,5,7
2,25,18640209,0,-15,5,11
2,25,18640219,0,-15,6,11
2,25,18640205,0,-14,6,11
2,25,18640220,0,-14,6,11
1,20,18640116,0,-14,6,7
2,16,18640218,0,-14,7,4
1,20,18640113,0,-14,7,7
2,25,18640207,0,-14,7,11
2,25,18640218,0,-13,8,11
1,21,18640105,0,-12,10,8
1,20,18640117,0,-12,10,7
1,20,18640119,0,-12,10,7
1,21,18640104,0,-12,10,8
12,25,18641223,0,-12,11,11
12,16,18641222,0,-12,11,4
1,25,18640118,0,-12,11,11
2,25,18640211,0,-12,11,11
1,22,18640104,0,-12,11,9
3,25,18640330,0,-11,12,11
12,20,18641226,0,-11,12,7
1,25,18640105,0,-11,12,11
12,20,18641224,0,-11,12,7
1,25,18640102,0,-11,13,11
1,22,18640116,0,-11,13,9
1,16,18640103,0,-11,13,4
1,20,18640105,0,-10,13,7
1,25,18640104,0,-10,13,11
1,22,18640114,0,-10,13,9
1,20,18640107,0,-10,13,7
1,5,18640117,0,-10,13,2
12,25,18641226,0,-10,13,11
1,21,18640106,0,-10,13,8
12,21,18641227,0,-10,14,8
1,16,18640108,0,-10,14,4
12,25,18641202,0,-10,14,11
1,21,18640115,0,-10,14,8
11,25,18641127,0,-10,14,11
1,20,18640102,0,-10,14,7
1,20,18640115,0,-10,15,7
12,25,18641222,0,-10,15,11
1,25,18640108,0,-10,15,11
1,22,18640105,0,-10,15,9
1,21,18640111,0,-10,15,8
1,21,18640114,0,-9,15,8
1,16,18640109,0,-9,15,4
1,25,18640109,0,-9,15,11
1,22,18640110,0,-9,15,9
12,16,18641212,0,-9,15,4
12,22,18641223,0,-9,15,9
12,5,18641224,0,-9,15,2
1,22,18640112,0,-9,15,9
12,25,18641225,0,-9,15,11
1,25,18640129,0,-9,15,11
1,20,18640104,0,-9,15,7
1,20,18640101,0,-9,15,7
1,20,18640106,0,-9,16,7
1,20,18640103,0,-9,16,7
1,5,18640116,0,-9,16,2
12,20,18641223,0,-9,16,7
12,25,18641221,0,-9,16,11
12,25,18641224,0,-9,16,11
2,25,18640206,0,-9,16,11
1,16,18640106,0,-9,16,4
2,16,18640210,0,-9,16,4
1,16,18640104,0,-9,16,4
12,21,18641226,0,-9,16,8
12,20,18641225,0,-9,16,7
11,25,18641125,0,-9,16,11
12,5,18641225,0,-9,16,2
1,20,18640111,0,-9,16,7
1,21,18640116,0,-9,17,8
1,5,18640113,0,-9,17,2
1,21,18640113,0,-9,17,8
1,5,18640114,0,-8,17,2
1,25,18640107,0,-8,17,11
1,5,18640109,0,-8,17,2
1,22,18640117,0,-8,17,9
1,5,18640118,0,-8,17,2
1,20,18640112,0,-8,17,7
1,5,18640119,0,-8,17,2
12,21,18641223,0,-8,17,8
1,20,18640108,0,-8,17,7
12,16,18641208,0,-8,17,4
1,21,18640112,0,-8,17,8
1,21,18640107,0,-8,17,8
1,16,18640107,0,-8,17,4
1,22,18640111,0,-8,17,9
1,25,18640130,0,-8,17,11
1,5,18640112,0,-8,17,2
1,25,18640101,0,-8,17,11
2,25,18640222,0,-8,17,11
1,22,18640101,0,-8,17,9
3,25,18640329,0,-8,18,11
1,22,18640118,0,-8,18,9
3,25,18640331,0,-8,18,11
1,20,18640110,0,-8,18,7
12,25,18641217,0,-8,18,11
12,22,18641216,0,-8,18,9
1,22,18640113,0,-8,18,9
3,16,18640322,0,-8,18,4
12,25,18641203,0,-8,18,11
12,22,18641227,0,-8,18,9
11,25,18641106,0,-8,18,11
1,25,18640115,0,-8,18,11
1,22,18640106,0,-8,18,9
1,25,18640106,0,-8,18,11
12,5,18641223,0,-8,18,2
1,5,18640103,0,-8,18,2
2,25,18640221,0,-8,18,11
12,22,18641226,0,-8,18,9
1,24,18640113,0,-8,18,10
12,25,18641209,0,-8,18,11
1,25,18640119,0,-7,19,11
12,21,18641224,0,-7,19,8
12,20,18641230,0,-7,19,7
1,25,18640110,0,-7,19,11
12,21,18641225,0,-7,19,8
1,16,18640110,0,-7,19,4
2,16,18640209,0,-7,19,4
3,16,18640320,0,-7,19,4
3,16,18640321,0,-7,19,4
1,22,18640102,0,-7,19,9
1,22,18640103,0,-7,19,9
4,25,18640408,0,-7,19,11
4,25,18640402,0,-7,19,11
1,5,18640102,0,-7,19,2
12,21,18641216,0,-7,20,8
1,20,18640118,0,-7,20,7
1,21,18640101,0,-7,20,8
12,20,18641231,0,-7,20,7
1,16,18640105,0,-7,20,4
1,21,18640103,0,-7,20,8
1,24,18640114,0,-7,20,10
12,22,18641225,0,-7,20,9
12,22,18641224,0,-7,20,9
1,21,18640109,0,-7,20,8
1,5,18640110,0,-7,20,2
1,5,18640105,0,-6,20,2
1,20,18640109,0,-6,20,7
1,5,18640104,0,-6,20,2
1,22,18640107,0,-6,20,9
1,21,18640110,0,-6,20,8
12,20,18641216,0,-6,20,7
11,25,18641124,0,-6,20,11
1,22,18640109,0,-6,21,9
3,25,18640311,0,-6,21,11
1,21,18640102,0,-6,21,8
12,6,18641223,0,-6,21,3
1,21,18640117,0,-6,21,8
11,25,18641112,0,-6,21,11
1,23,18640117,0,-6,21,10
1,25,18640117,0,-6,21,11
12,25,18641231,0,-6,21,11
3,25,18640328,0,-6,21,11
12,25,18641218,0,-6,21,11
12,16,18641223,0,-6,21,4
1,6,18640104,0,-6,21,3
12,20,18641227,0,-6,21,7
1,20,18640120,0,-6,21,7
12,16,18641231,0,-6,21,4
11,25,18641107,0,-6,21,11
2,25,18640228,0,-6,21,11
4,25,18640403,0,-6,22,11
11,25,18641121,0,-6,22,11
12,25,18641210,0,-6,22,11
3,25,18640302,0,-6,22,11
11,25,18641130,0,-6,22,11
1,25,18640111,0,-6,22,11
2,20,18640211,0,-6,22,7
2,16,18640216,0,-6,22,4
3,16,18640319,0,-6,22,4
2,25,18640202,0,-6,22,11
12,25,18641214,0,-6,22,11
2,25,18640201,0,-6,22,11
1,16,18640111,0,-6,22,4
2,16,18640219,0,-6,22,4
1,22,18640115,0,-6,22,9
12,6,18641216,0,-6,22,3
1,5,18640121,0,-6,22,2
2,22,18640211,0,-5,22,9
12,25,18641211,0,-5,22,11
1,25,18640116,0,-5,22,11
1,21,18640118,0,-5,22,8
11,25,18641111,0,-5,22,11
1,25,18640114,0,-5,22,11
12,25,18641219,0,-5,23,11
4,25,18640406,0,-5,23,11
12,25,18641220,0,-5,23,11
12,6,18641224,0,-5,23,3
12,25,18641208,0,-5,23,11
12,6,18641225,0,-5,23,3
3,25,18640319,0,-5,23,11
11,25,18641126,0,-5,23,11
12,6,18641226,0,-5,23,3
2,25,18640227,0,-5,23,11
12,25,18641216,0,-5,23,11
4,25,18640409,0,-5,23,11
1,23,18640118,0,-5,23,10
2,25,18640203,0,-5,23,11
1,23,18640114,0,-5,23,10
12,5,18641226,0,-5,23,2
1,5,18640101,0,-5,23,2
12,20,18641217,0,-5,23,7
1,5,18640115,0,-5,23,2
1,24,18640117,0,-5,23,10
11,25,18641113,0,-5,23,11
10,25,18641015,0,-5,23,11
12,25,18641215,0,-5,23,11
1,24,18640118,0,-5,23,10
3,25,18640327,0,-5,23,11
2,25,18640204,0,-5,23,11
1,22,18640119,0,-5,23,9
1,5,18640107,0,-5,23,2
2,20,18640212,0,-5,23,7
3,25,18640301,0,-5,23,11
2,25,18640225,0,-5,24,11
12,22,18641215,0,-5,24,9
12,22,18641217,0,-4,24,9
12,25,18641213,0,-4,24,11
1,5,18640108,0,-4,24,2
1,5,18640111,0,-4,24,2
2,25,18640217,0,-4,24,11
2,21,18640211,0,-4,24,8
12,25,18641212,0,-4,24,11
1,5,18640106,0,-4,24,2
1,23,18640113,0,-4,24,10
12,21,18641217,0,-4,24,8
1,22,18640108,0,-4,24,9
11,25,18641129,0,-4,24,11
1,5,18640120,0,-4,24,2
11,25,18641114,0,-4,24,11
12,20,18641218,0,-4,24,7
2,25,18640223,0,-4,24,11
3,25,18640325,0,-4,24,11
12,25,18641227,0,-4,24,11
4,25,18640407,0,-4,24,11
11,25,18641115,0,-4,25,11
12,25,18641230,0,-4,25,11
3,25,18640321,0,-4,25,11
3,25,18640308,0,-4,25,11
2,25,18640224,0,-4,25,11
12,22,18641222,0,-4,25,9
12,5,18641227,0,-4,25,2
1,27,18640105,0,-4,25,12
2,22,18640220,0,-4,25,9
3,25,18640313,0,-4,25,11
12,25,18641207,0,-4,25,11
12,5,18641207,0,-4,25,2
12,22,18641214,0,-4,25,9
12,5,18641205,0,-4,25,2
1,25,18640112,0,-4,25,11
12,25,18641206,0,-4,25,11
11,25,18641123,0,-4,25,11
3,25,18640305,0,-4,25,11
11,25,18641122,0,-4,26,11
11,25,18641110,0,-4,26,11
1,6,18640103,0,-4,26,3
2,22,18640208,0,-4,26,9
12,22,18641218,0,-4,26,9
11,25,18641128,0,-4,26,11
12,21,18641215,0,-4,26,8
12,22,18641219,0,-4,26,9
1,21,18640108,0,-4,26,8
1,5,18640122,0,-3,26,2
2,20,18640219,0,-3,26,7
2,22,18640219,0,-3,26,9
12,21,18641231,0,-3,26,8
12,25,18641201,0,-3,26,11
12,25,18641204,0,-3,26,11
12,21,18641230,0,-3,26,8
1,25,18640120,0,-3,26,11
12,16,18641229,0,-3,26,4
12,16,18641215,0,-3,26,4
12,20,18641206,0,-3,26,7
2,5,18640211,0,-3,26,2
1,6,18640105,0,-3,26,3
1,24,18640116,0,-3,26,10
1,23,18640115,0,-3,26,10
1,25,18640124,0,-3,27,11
1,5,18640131,0,-3,27,2
1,25,18640125,0,-3,27,11
2,20,18640209,0,-3,27,7
12,22,18641231,0,-3,27,9
2,20,18640210,0,-3,27,7
12,20,18641228,0,-3,27,7
1,25,18640131,0,-3,27,11
10,25,18641014,0,-3,27,11
2,22,18640212,0,-3,27,9
3,25,18640309,0,-3,27,11
1,21,18640119,0,-3,27,8
12,21,18641219,0,-3,27,8
1,24,18640112,0,-3,27,10
12,21,18641214,0,-3,27,8
4,25,18640410,0,-3,27,11
12,5,18641231,0,-3,27,2
1,23,18640103,0,-3,27,10
3,16,18640315,0,-3,27,4
2,25,18640229,0,-3,27,11
1,16,18640120,0,-3,27,4
3,25,18640320,0,-3,27,11
12,16,18641220,0,-3,27,4
12,16,18641209,0,-3,27,4
2,21,18640219,0,-3,27,8
1,6,18640107,0,-3,27,3
1,25,18640122,0,-3,27,11
4,25,18640430,0,-3,27,11
1,25,18640128,0,-3,27,11
2,20,18640220,0,-2,28,7
12,5,18641216,0,-2,28,2
1,23,18640116,0,-2,28,10
1,6,18640102,0,-2,28,3
1,23,18640112,0,-2,28,10
1,24,18640119,0,-2,28,10
1,6,18640101,0,-2,28,3
2,22,18640210,0,-2,28,9
2,21,18640220,0,-2,28,8
2,22,18640209,0,-2,28,9
12,20,18641204,0,-2,28,7
2,21,18640208,0,-2,28,8
4,25,18640429,0,-2,28,11
12,16,18641221,0,-2,28,4
2,16,18640229,0,-2,28,4
1,6,18640106,0,-2,28,3
3,25,18640310,0,-2,28,11
3,16,18640301,0,-2,28,4
12,20,18641222,0,-2,28,7
12,20,18641208,0,-2,28,7
12,21,18641222,0,-2,28,8
1,24,18640120,0,-2,28,10
2,5,18640201,0,-2,28,2
6,25,18640628,0,-2,28,11
12,6,18641230,0,-2,28,3
2,21,18640209,0,-2,28,8
12,5,18641222,0,-2,28,2
1,27,18640106,0,-2,28,12
3,25,18640312,0,-2,28,11
1,25,18640113,0,-2,29,11
1,24,18640115,0,-2,29,10
3,25,18640326,0,-2,29,11
12,5,18641228,0,-2,29,2
12,20,18641207,0,-2,29,7
3,25,18640324,0,-2,29,11
2,20,18640201,0,-2,29,7
1,23,18640105,0,-2,29,10
1,20,18640121,0,-2,29,7
2,22,18640207,0,-2,29,9
10,25,18641006,0,-2,29,11
12,21,18641218,0,-2,29,8
10,25,18641019,0,-2,29,11
1,25,18640126,0,-2,29,11
12,5,18641208,0,-2,29,2
1,27,18640103,0,-2,29,12
12,22,18641221,0,-2,29,9
2,23,18640211,0,-2,29,10
12,16,18641213,0,-2,29,4
2,6,18640207,0,-2,29,3
