country_code,station,datetime,obs_type,obs_value,TMAX_F,month
AU,6,681370,1,26,78,7
GM,22,681295,1,26,78,4
AGE,1,681372,1,26,78,7
AGE,1,681386,1,26,78,7
ASN,4,681515,1,26,78,12
AU,6,681425,1,26,78,9
ASN,2,681222,1,26,78,2
AGE,1,681331,1,26,78,6
BE,7,681331,1,26,78,6
CA,15,681376,1,26,78,7
EIE,20,681353,1,26,78,6
USC,29,681358,1,26,78,6
CA,10,681342,1,26,78,6
UK,27,681356,1,26,78,6
ASN,5,681221,1,26,78,2
CA,12,681466,1,26,78,10
USC,29,681368,1,26,78,7
USC,29,681411,1,26,78,8
CA,10,681466,1,26,78,10
CA,12,681287,1,26,78,4
ITE,24,681418,1,26,78,8
ASN,2,681503,1,26,78,11
ITE,25,681423,1,26,78,9
CA,13,681416,1,26,78,8
ASN,2,681260,1,26,78,3
CA,13,681339,1,26,78,6
CA,14,681337,1,26,78,6
CA,9,681423,1,26,78,9
ITE,25,681419,1,26,78,8
EIE,20,681381,1,26,78,7
CA,15,681423,1,26,78,9
CA,14,681336,1,26,78,6
ASN,5,681467,1,26,78,10
CA,16,681466,1,26,78,10
AU,6,681326,1,26,78,5
ASN,2,681258,1,26,78,3
CA,10,681367,1,26,78,7
CA,16,681416,1,26,78,8
CA,9,681465,1,26,78,10
CA,15,681369,1,26,78,7
CA,18,681358,1,26,78,6
ASN,5,681297,1,26,78,4
CA,10,681316,1,26,78,5
CA,18,681360,1,26,78,7
CA,13,681406,1,26,78,8
CA,10,681388,1,26,78,7
CA,17,681342,1,26,78,6
CA,10,681341,1,26,78,6
EIE,20,681378,1,26,78,7
CA,9,681420,1,26,78,8
CA,17,681388,1,26,78,7
CA,13,681335,1,26,78,6
CA,12,681309,1,26,78,5
USC,29,681273,1,26,78,4
CA,15,681351,1,26,78,6
CA,9,681402,1,26,78,8
CA,14,681318,1,26,78,5
CA,10,681381,1,26,78,7
ITE,25,681433,1,26,78,9
CA,14,681381,1,26,78,7
CA,12,681342,1,26,78,6
CA,9,681389,1,26,78,7
CA,15,681381,1,26,78,7
CA,16,681418,1,26,78,8
CA,16,681399,1,26,78,8
CA,16,681400,1,26,78,8
CA,14,681368,1,26,78,7
CA,15,681368,1,26,78,7
ASN,2,681277,1,26,78,4
ASN,2,681217,1,26,78,2
USC,29,681340,1,26,78,6
CA,18,681378,1,26,78,7
CA,17,681381,1,26,78,7
CA,18,681390,1,26,78,8
AGE,1,681438,1,26,78,9
ASN,4,681286,1,26,78,4
UK,28,681378,1,26,78,7
ASN,2,681261,1,26,78,3
AU,6,681347,1,26,78,6
AU,6,681443,1,26,78,9
AU,6,681397,1,26,78,8
AGE,1,681434,1,26,78,9
BE,7,681340,1,26,78,6
ASN,2,681186,1,26,79,1
ITE,24,681326,1,26,79,5
EZE,21,681350,1,26,79,6
EZE,21,681295,1,26,79,4
ASN,4,681194,1,26,79,1
ASN,2,681425,1,26,79,9
AU,6,681337,1,26,79,6
ASN,2,681287,1,26,79,4
ITE,25,681436,1,26,79,9
AGE,1,681378,1,26,79,7
AGE,1,681403,1,26,79,8
GME,23,681414,1,26,79,8
ITE,25,681437,1,26,79,9
GME,23,681450,1,26,79,9
AGE,1,681437,1,26,79,9
AGE,1,681373,1,26,79,7
ASN,4,681538,1,26,79,12
ASN,4,681207,1,26,79,1
AU,6,681327,1,26,79,5
AGE,1,681404,1,26,79,8
EZE,21,681447,1,26,79,9
AGE,1,681391,1,26,79,8
AGE,1,681367,1,26,79,7
ITE,24,681329,1,26,79,6
BE,7,681353,1,26,79,6
AGE,1,681375,1,26,79,7
ASN,2,681204,1,26,79,1
ASN,5,681262,1,26,79,3
ASN,2,681539,1,26,79,12
CA,12,681295,1,26,79,4
ASN,5,681259,1,26,79,3
ASN,2,681540,1,26,79,12
CA,12,681285,1,26,79,4
ASN,2,681278,1,26,79,4
ASN,4,681189,1,26,79,1
ASN,2,681178,1,26,79,1
CA,17,681366,1,26,79,7
USC,29,681333,1,26,79,6
CA,14,681388,1,26,79,7
CA,17,681361,1,26,79,7
EZE,21,681426,1,26,79,9
UK,27,681369,1,26,79,7
CA,15,681349,1,26,79,6
CA,18,681337,1,26,79,6
USC,29,681419,1,26,79,8
ASN,4,681478,1,26,79,10
USC,29,681396,1,26,79,8
CA,10,681330,1,26,79,6
USC,29,681404,1,26,79,8
CA,18,681388,1,26,79,7
USC,29,681426,1,26,79,9
CA,10,681389,1,26,79,7
EIE,20,681357,1,26,79,6
CA,15,681389,1,26,79,7
ASN,4,681467,1,26,79,10
USC,29,681359,1,26,79,7
CA,15,681354,1,26,79,6
USC,29,681400,1,26,79,8
CA,18,681381,1,26,79,7
CA,14,681382,1,26,79,7
USC,29,681398,1,26,79,8
CA,9,681334,1,26,79,6
USC,29,681346,1,26,79,6
CA,14,681363,1,26,79,7
USC,29,681399,1,26,79,8
CA,9,681377,1,26,79,7
ASN,5,681305,1,26,79,5
CA,16,681452,1,26,79,10
CA,14,681341,1,26,79,6
BE,7,681355,1,26,79,6
CA,13,681452,1,26,79,10
CA,15,681421,1,26,79,9
CA,9,681308,1,26,79,5
CA,18,681368,1,26,79,7
CA,10,681421,1,26,79,9
CA,16,681426,1,26,79,9
CA,16,681342,1,26,79,6
ASN,4,681497,1,26,79,11
CA,18,681421,1,26,79,9
CA,13,681395,1,26,79,8
CA,12,681351,1,26,79,6
CA,16,681395,1,26,79,8
CA,12,681340,1,26,79,6
UK,27,681352,1,26,79,6
CA,9,681351,1,26,79,6
EIE,20,681355,1,26,79,6
CA,14,681384,1,26,79,7
CA,15,681372,1,26,79,7
UK,27,681368,1,26,79,7
CA,13,681420,1,26,79,8
ITE,24,681332,1,26,79,6
ITE,24,681419,1,26,79,8
ITE,24,681441,1,26,79,9
AU,6,681418,1,26,79,8
ITE,24,681335,1,26,79,6
UK,28,681370,1,26,79,7
ASN,4,681299,1,26,79,5
ITE,25,681410,1,26,79,8
AU,6,681445,1,26,79,9
ITE,25,681333,1,26,79,6
ASN,4,681306,1,26,79,5
GME,23,681295,1,26,79,4
AU,6,681296,1,26,79,4
GM,22,681414,1,26,79,8
ITE,25,681435,1,26,79,9
AGE,1,681330,1,26,79,6
BE,7,681349,1,26,80,6
UK,28,681336,1,26,80,6
ITE,24,681333,1,26,80,6
GM,22,681443,1,26,80,9
ASN,2,681236,1,26,80,2
GM,22,681338,1,26,80,6
UK,28,681356,1,26,80,6
GME,23,681447,1,26,80,9
ITE,25,681430,1,26,80,9
ASN,2,681235,1,26,80,2
ASN,4,681308,1,26,80,5
EZE,21,681445,1,26,80,9
AGE,1,681420,1,26,80,8
ASN,2,681225,1,26,80,2
AGE,1,681349,1,26,80,6
AU,6,681415,1,26,80,8
AGE,1,681405,1,26,80,8
AU,6,681298,1,26,80,5
EZE,21,681355,1,26,80,6
ASN,4,681185,1,26,80,1
AGE,1,681384,1,26,80,7
AU,6,681444,1,26,80,9
AGE,1,681442,1,26,80,9
BE,7,681370,1,26,80,7
AGE,1,681398,1,26,80,8
AGE,1,681400,1,26,80,8
ITE,24,681442,1,26,80,9
AGE,1,681392,1,26,80,8
AGE,1,681399,1,26,80,8
ITE,24,681443,1,26,80,9
AGE,1,681397,1,26,80,8
ITE,24,681404,1,26,80,8
ASN,2,681541,1,27,80,12
ITE,25,681418,1,27,80,8
ITE,25,681343,1,27,80,6
EZE,21,681375,1,27,80,7
GM,22,681331,1,27,80,6
EZE,21,681446,1,27,80,9
ITE,25,681425,1,27,80,9
BE,7,681354,1,27,80,6
CA,17,681384,1,27,80,7
CA,14,681369,1,27,80,7
CA,13,681426,1,27,80,9
USC,29,681343,1,27,80,6
CA,13,681379,1,27,80,7
CA,17,681382,1,27,80,7
CA,18,681348,1,27,80,6
CA,15,681382,1,27,80,7
CA,9,681449,1,27,80,9
CA,18,681367,1,27,80,7
EIE,20,681379,1,27,80,7
ASN,4,681289,1,27,80,4
USC,29,681380,1,27,80,7
ITE,24,681343,1,27,80,6
USC,29,681438,1,27,80,9
CA,9,681376,1,27,80,7
CA,10,681288,1,27,80,4
CA,10,681376,1,27,80,7
USC,29,681341,1,27,80,6
CA,17,681369,1,27,80,7
CA,10,681400,1,27,80,8
CA,9,681309,1,27,80,5
CA,10,681308,1,27,80,5
CA,18,681400,1,27,80,8
CA,18,681389,1,27,80,7
CA,13,681358,1,27,80,6
CA,17,681354,1,27,80,6
CA,16,681295,1,27,80,4
CA,9,681332,1,27,80,6
EIE,20,681354,1,27,80,6
ASN,5,681188,1,27,80,1
CA,17,681422,1,27,80,9
CA,13,681392,1,27,80,8
CA,16,681392,1,27,80,8
ASN,5,681480,1,27,80,10
ASN,2,681542,1,27,80,12
ASN,4,681279,1,27,80,4
USC,29,681395,1,27,80,8
CA,15,681318,1,27,80,5
ITE,25,681395,1,27,80,8
CA,12,681316,1,27,80,5
USC,29,681394,1,27,80,8
AGE,1,681393,1,27,80,8
CA,12,681360,1,27,80,7
USC,29,681335,1,27,80,6
CA,17,681387,1,27,80,7
CA,15,681365,1,27,80,7
EZE,21,681374,1,27,80,7
CA,13,681407,1,27,80,8
CA,16,681458,1,27,80,10
CA,9,681386,1,27,80,7
AGE,1,681425,1,27,80,9
CA,17,681363,1,27,80,7
ASN,5,681201,1,27,80,1
CA,12,681424,1,27,80,9
CA,16,681362,1,27,80,7
EZE,21,681416,1,27,80,8
CA,12,681308,1,27,80,5
USC,29,681401,1,27,80,8
CA,13,681361,1,27,80,7
ASN,4,681503,1,27,80,11
USC,29,681336,1,27,80,6
AU,6,681409,1,27,80,8
GME,23,681359,1,27,80,7
ASN,2,681289,1,27,80,4
UK,28,681371,1,27,80,7
ITE,25,681346,1,27,80,6
AU,6,681393,1,27,80,8
ITE,24,681346,1,27,80,6
ITE,25,681404,1,27,80,8
AU,6,681446,1,27,80,9
UK,28,681367,1,27,80,7
AU,6,681350,1,27,80,6
UK,28,681353,1,27,80,6
AU,6,681333,1,27,80,6
EZE,21,681359,1,27,80,7
ASN,2,681527,1,27,80,12
ASN,4,681214,1,27,80,2
AU,6,681354,1,27,80,6
ASN,4,681227,1,27,80,2
BE,7,681373,1,27,80,7
ITE,24,681430,1,27,80,9
ASN,4,681210,1,27,80,2
GME,23,681443,1,27,80,9
AGE,1,681426,1,27,81,9
AU,6,681427,1,27,81,9
ITE,25,681426,1,27,81,9
ASN,2,681239,1,27,81,3
AGE,1,681419,1,27,81,8
AGE,1,681424,1,27,81,9
AGE,1,681432,1,27,81,9
AGE,1,681421,1,27,81,9
AU,6,681338,1,27,81,6
AGE,1,681365,1,27,81,7
AGE,1,681401,1,27,81,8
AGE,1,681385,1,27,81,7
AGE,1,681396,1,27,81,8
AGE,1,681342,1,27,81,6
ITE,24,681444,1,27,81,9
GM,22,681444,1,27,81,9
GME,23,681444,1,27,81,9
AGE,1,681395,1,27,81,8
AGE,1,681443,1,27,81,9
AGE,1,681411,1,27,81,8
ITE,24,681353,1,27,81,6
AGE,1,681412,1,27,81,8
ITE,25,681429,1,27,81,9
AU,6,681363,1,27,81,7
GME,23,681338,1,27,81,6
AU,6,681356,1,27,81,6
GM,22,681371,1,27,81,7
ITE,25,681354,1,27,81,6
ASN,2,681486,1,27,81,11
GM,22,681428,1,27,81,9
ASN,2,681459,1,27,81,10
ASN,2,681224,1,27,81,2
CA,13,681376,1,27,81,7
ITE,24,681420,1,27,81,8
CA,9,681381,1,27,81,7
CA,18,681350,1,27,81,6
CA,10,681383,1,27,81,7
CA,17,681383,1,27,81,7
ASN,4,681254,1,27,81,3
CA,17,681385,1,27,81,7
ITE,25,681396,1,27,81,8
CA,12,681350,1,27,81,6
CA,10,681350,1,27,81,6
ASN,2,681523,1,27,81,12
CA,16,681407,1,27,81,8
CA,15,681388,1,27,81,7
CA,9,681388,1,27,81,7
ASN,4,681252,1,27,81,3
ASN,5,681299,1,27,81,5
ASN,5,681278,1,27,81,4
CA,15,681367,1,27,81,7
USC,29,681344,1,27,81,6
CA,13,681367,1,27,81,7
CA,18,681354,1,27,81,6
USC,29,681441,1,27,81,9
ASN,5,681478,1,27,81,10
ASN,2,681192,1,27,81,1
EZE,21,681358,1,27,81,6
EIE,20,681356,1,27,81,6
CA,16,681287,1,27,81,4
CA,16,681355,1,27,81,6
CA,10,681287,1,27,81,4
ITE,24,681434,1,27,81,9
ASN,2,681219,1,27,81,2
USC,29,681310,1,27,81,5
CA,14,681365,1,27,81,7
CA,9,681458,1,27,81,10
CA,12,681421,1,27,81,9
UK,28,681372,1,27,81,7
CA,13,681362,1,27,81,7
ASN,4,681300,1,27,81,5
CA,12,681423,1,27,81,9
CA,14,681371,1,27,81,7
ASN,2,681218,1,27,81,2
ASN,5,681308,1,27,81,5
USC,29,681420,1,27,81,8
CA,10,681309,1,27,81,5
GME,23,681358,1,27,81,6
ASN,4,681212,1,27,81,2
GM,22,681354,1,27,81,6
AU,6,681428,1,27,81,9
EZE,21,681371,1,27,81,7
AU,6,681416,1,27,81,8
GM,22,681339,1,27,81,6
ITE,25,681353,1,27,81,6
ITE,25,681358,1,27,81,6
ITE,24,681345,1,27,81,6
UK,28,681357,1,27,81,6
ITE,25,681432,1,27,81,9
UK,28,681368,1,27,81,7
ITE,24,681435,1,28,82,9
GM,22,681415,1,28,82,8
ITE,24,681445,1,28,82,9
AU,6,681351,1,28,82,6
ITE,24,681424,1,28,82,9
ITE,25,681398,1,28,82,8
ITE,24,681401,1,28,82,8
ITE,25,681330,1,28,82,6
GME,23,681371,1,28,82,7
GM,22,681350,1,28,82,6
BE,7,681338,1,28,82,6
AGE,1,681413,1,28,82,8
ASN,4,681466,1,28,82,10
ASN,2,681426,1,28,82,9
UK,28,681355,1,28,82,6
ITE,25,681406,1,28,82,8
ITE,25,681403,1,28,82,8
BE,7,681337,1,28,82,6
ASN,2,681195,1,28,82,1
ASN,4,681238,1,28,82,3
CA,12,681318,1,28,82,5
CA,16,681403,1,28,82,8
CA,13,681403,1,28,82,8
CA,13,681402,1,28,82,8
CA,14,681354,1,28,82,6
CA,9,681350,1,28,82,6
GM,22,681357,1,28,82,6
CA,10,681390,1,28,82,8
CA,16,681396,1,28,82,8
CA,9,681390,1,28,82,8
CA,9,681466,1,28,82,10
ASN,4,681298,1,28,82,5
USC,29,681389,1,28,82,7
CA,10,681336,1,28,82,6
USC,29,681392,1,28,82,8
CA,16,681309,1,28,82,5
ITE,24,681400,1,28,82,8
USC,29,681397,1,28,82,8
USC,29,681334,1,28,82,6
CA,13,681355,1,28,82,6
CA,14,681353,1,28,82,6
CA,10,681465,1,28,82,10
CA,12,681367,1,28,82,7
CA,10,681368,1,28,82,7
CA,18,681349,1,28,82,6
AGE,1,681414,1,28,82,8
USC,29,681393,1,28,82,8
AGE,1,681431,1,28,82,9
CA,13,681343,1,28,82,6
CA,9,681379,1,28,82,7
CA,10,681378,1,28,82,7
CA,15,681370,1,28,82,7
CA,13,681417,1,28,82,8
USC,29,681425,1,28,82,9
ITE,24,681423,1,28,82,9
CA,15,681371,1,28,82,7
USC,29,681378,1,28,82,7
ASN,5,681226,1,28,82,2
EIE,20,681380,1,28,82,7
CA,15,681384,1,28,82,7
USC,29,681360,1,28,82,7
CA,10,681361,1,28,82,7
CA,12,681361,1,28,82,7
CA,15,681361,1,28,82,7
CA,16,681339,1,28,82,6
CA,12,681349,1,28,82,6
ASN,5,681225,1,28,82,2
CA,9,681364,1,28,82,7
CA,14,681386,1,28,82,7
CA,14,681385,1,28,82,7
CA,13,681342,1,28,82,6
ASN,5,681218,1,28,82,2
CA,17,681365,1,28,82,7
ASN,2,681189,1,28,82,1
EZE,21,681333,1,28,82,6
AU,6,681417,1,28,82,8
GM,22,681416,1,28,82,8
AU,6,681328,1,28,82,5
ITE,25,681428,1,28,82,9
AGE,1,681416,1,28,82,8
ITE,24,681395,1,28,82,8
ITE,24,681347,1,28,82,6
ITE,25,681347,1,28,82,6
ITE,24,681334,1,28,82,6
AGE,1,681359,1,28,82,7
ITE,24,681429,1,28,82,9
AGE,1,681383,1,28,82,7
AU,6,681330,1,28,82,6
AGE,1,681444,1,28,82,9
ASN,2,681435,1,28,82,9
AGE,1,681364,1,28,82,7
EZE,21,681356,1,28,83,6
UK,28,681354,1,28,83,6
ASN,2,681288,1,28,83,4
GME,23,681416,1,28,83,8
AU,6,681334,1,28,83,6
BE,7,681372,1,28,83,7
EZE,21,681428,1,28,83,9
ITE,24,681425,1,28,83,9
EZE,21,681340,1,28,83,6
ASN,4,681211,1,28,83,2
ITE,24,681437,1,28,83,9
CA,18,681372,1,28,83,7
CA,9,681365,1,28,83,7
CA,16,681381,1,28,83,7
ITE,25,681405,1,28,83,8
CA,12,681341,1,28,83,6
CA,12,681337,1,28,83,6
CA,18,681363,1,28,83,7
USC,29,681351,1,28,83,6
USC,29,681387,1,28,83,7
CA,15,681383,1,28,83,7
ITE,25,681344,1,28,83,6
CA,13,681360,1,28,83,7
CA,15,681386,1,28,83,7
CA,16,681384,1,28,83,7
CA,16,681348,1,28,83,6
CA,15,681364,1,28,83,7
ASN,5,681466,1,28,83,10
CA,16,681361,1,28,83,7
CA,18,681341,1,28,83,6
CA,9,681378,1,28,83,7
GME,23,681415,1,28,83,8
CA,17,681364,1,28,83,7
CA,18,681384,1,28,83,7
USC,29,681439,1,28,83,9
ASN,5,681481,1,28,83,10
ASN,5,681527,1,28,83,12
CA,16,681389,1,28,83,7
USC,29,681349,1,28,83,6
BE,7,681371,1,28,83,7
CA,12,681363,1,28,83,7
CA,9,681360,1,28,83,7
USC,29,681369,1,28,83,7
USC,29,681421,1,28,83,9
CA,14,681370,1,28,83,7
CA,9,681348,1,28,83,6
CA,13,681390,1,28,83,8
USC,29,681390,1,28,83,8
ASN,2,681243,1,28,83,3
ITE,25,681345,1,28,83,6
AU,6,681329,1,28,83,6
AU,6,681359,1,28,83,7
ITE,25,681399,1,28,83,8
ITE,25,681411,1,28,83,8
AGE,1,681376,1,28,83,7
AGE,1,681381,1,28,83,7
EZE,21,681332,1,28,83,6
ITE,25,681391,1,29,83,8
ITE,25,681390,1,29,83,8
ITE,24,681354,1,29,83,6
ITE,25,681334,1,29,83,6
ASN,4,681199,1,29,83,1
ITE,25,681409,1,29,83,8
ITE,25,681383,1,29,84,7
ITE,24,681396,1,29,84,8
ASN,4,681234,1,29,84,2
ASN,2,681504,1,29,84,11
ITE,24,681436,1,29,84,9
ITE,25,681378,1,29,84,7
EZE,21,681415,1,29,84,8
AU,6,681339,1,29,84,6
ITE,25,681413,1,29,84,8
EZE,21,681330,1,29,84,6
GME,23,681354,1,29,84,6
ITE,24,681383,1,29,84,7
ITE,25,681397,1,29,84,8
ITE,24,681336,1,29,84,6
ITE,24,681417,1,29,84,8
ITE,25,681408,1,29,84,8
GME,23,681357,1,29,84,6
GM,22,681372,1,29,84,7
EZE,21,681339,1,29,84,6
ASN,4,681268,1,29,84,4
CA,9,681383,1,29,84,7
USC,29,681381,1,29,84,7
GME,23,681331,1,29,84,6
GM,22,681355,1,29,84,6
ASN,4,681235,1,29,84,2
CA,9,681468,1,29,84,10
CA,12,681369,1,29,84,7
USC,29,681422,1,29,84,9
CA,10,681360,1,29,84,7
CA,16,681360,1,29,84,7
CA,12,681368,1,29,84,7
CA,16,681372,1,29,84,7
ASN,2,681193,1,29,84,1
GM,22,681332,1,29,84,6
ASN,5,681248,1,29,84,3
ASN,5,681253,1,29,84,3
AU,6,681342,1,29,84,6
ASN,4,681184,1,29,84,1
ASN,5,681536,1,29,84,12
CA,9,681361,1,29,84,7
EZE,21,681373,1,29,84,7
ASN,5,681220,1,29,84,2
CA,13,681337,1,29,84,6
CA,9,681354,1,29,84,6
USC,29,681384,1,29,84,7
CA,9,681385,1,29,84,7
CA,18,681386,1,29,84,7
CA,13,681389,1,29,84,7
CA,10,681384,1,29,84,7
CA,10,681363,1,29,84,7
CA,14,681364,1,29,84,7
USC,29,681383,1,29,84,7
CA,10,681351,1,29,84,6
CA,18,681383,1,29,84,7
CA,10,681349,1,29,84,6
GME,23,681339,1,29,84,6
AGE,1,681415,1,29,84,8
ITE,25,681414,1,29,84,8
ITE,24,681344,1,29,84,6
AGE,1,681380,1,29,84,7
AGE,1,681436,1,29,84,9
AGE,1,681377,1,29,84,7
AGE,1,681341,1,29,84,6
AGE,1,681387,1,29,84,7
AU,6,681332,1,29,84,6
AGE,1,681394,1,29,84,8
ITE,24,681426,1,29,84,9
AGE,1,681427,1,29,84,9
AGE,1,681363,1,29,84,7
ASN,2,681509,1,29,84,11
ASN,4,681479,1,29,84,10
ITE,24,681330,1,29,85,6
ITE,25,681407,1,29,85,8
ASN,2,681468,1,29,85,10
ITE,25,681337,1,29,85,6
ASN,2,681220,1,29,85,2
ITE,24,681398,1,29,85,8
EZE,21,681331,1,29,85,6
GME,23,681350,1,29,85,6
ASN,2,681498,1,29,85,11
ASN,4,681253,1,29,85,3
ASN,4,681509,1,29,85,11
CA,10,681348,1,29,85,6
CA,9,681368,1,29,85,7
ASN,5,681485,1,29,85,11
CA,13,681357,1,29,85,6
AU,6,681345,1,29,85,6
ITE,25,681342,1,29,85,6
ASN,4,681290,1,29,85,4
CA,9,681362,1,29,85,7
USC,29,681388,1,29,85,7
CA,16,681349,1,29,85,6
CA,16,681390,1,29,85,8
USC,29,681350,1,29,85,6
CA,16,681388,1,29,85,7
USC,29,681386,1,29,85,7
USC,29,681424,1,29,85,9
CA,16,681318,1,29,85,5
CA,16,681350,1,29,85,6
CA,18,681361,1,29,85,7
CA,10,681354,1,29,85,6
CA,12,681365,1,29,85,7
CA,18,681369,1,29,85,7
CA,18,681382,1,29,85,7
ASN,5,681217,1,29,85,2
CA,15,681385,1,29,85,7
ASN,4,681217,1,29,85,2
CA,15,681353,1,29,85,6
CA,10,681365,1,29,85,7
ASN,2,681536,1,29,85,12
CA,9,681363,1,29,85,7
AGE,1,681418,1,30,85,8
AGE,1,681382,1,30,85,7
AGE,1,681362,1,30,85,7
GM,22,681373,1,30,85,7
AU,6,681355,1,30,85,6
AGE,1,681429,1,30,85,9
ASN,2,681194,1,30,85,1
AU,6,681331,1,30,85,6
AGE,1,681390,1,30,85,8
AU,6,681371,1,30,85,7
ITE,24,681391,1,30,85,8
GME,23,681332,1,30,85,6
GM,22,681356,1,30,85,6
ITE,25,681331,1,30,85,6
UK,28,681369,1,30,85,7
ASN,2,681537,1,30,85,12
ITE,25,681361,1,30,86,7
ITE,25,681341,1,30,86,6
ITE,25,681385,1,30,86,7
ITE,25,681355,1,30,86,6
ITE,25,681366,1,30,86,7
ITE,24,681427,1,30,86,9
ITE,24,681405,1,30,86,8
ASN,2,681226,1,30,86,2
ITE,24,681362,1,30,86,7
CA,13,681421,1,30,86,9
CA,13,681332,1,30,86,6
AGE,1,681388,1,30,86,7
ITE,24,681421,1,30,86,9
ITE,24,681392,1,30,86,8
ITE,24,681403,1,30,86,8
ITE,24,681397,1,30,86,8
CA,16,681363,1,30,86,7
ITE,25,681389,1,30,86,7
USC,29,681391,1,30,86,8
CA,16,681369,1,30,86,7
CA,16,681423,1,30,86,9
AGE,1,681423,1,30,86,9
AGE,1,681430,1,30,86,9
AGE,1,681360,1,30,86,7
ITE,24,681390,1,30,86,8
AGE,1,681410,1,30,86,8
ASN,4,681260,1,30,86,3
ASN,5,681290,1,30,86,4
CA,9,681367,1,30,86,7
CA,10,681386,1,30,86,7
USC,29,681385,1,30,86,7
CA,18,681385,1,30,86,7
ITE,25,681365,1,30,86,7
USC,29,681377,1,30,86,7
CA,10,681385,1,30,86,7
CA,16,681351,1,30,86,6
CA,13,681381,1,30,86,7
CA,13,681384,1,30,86,7
CA,18,681351,1,30,86,6
CA,9,681382,1,30,86,7
CA,10,681382,1,30,86,7
ITE,24,681348,1,30,86,6
CA,14,681375,1,30,86,7
CA,17,681386,1,30,86,7
ITE,25,681427,1,30,86,9
CA,13,681349,1,30,86,6
EZE,21,681357,1,30,86,6
CA,16,681406,1,30,86,8
CA,13,681383,1,30,86,7
CA,16,681367,1,30,86,7
ITE,24,681331,1,30,86,6
ASN,2,681205,1,30,86,1
GME,23,681373,1,30,86,7
ASN,4,681485,1,30,86,11
EZE,21,681372,1,30,86,7
ITE,24,681361,1,30,86,7
ITE,24,681406,1,30,86,8
ITE,24,681341,1,30,86,6
ITE,24,681407,1,30,86,8
ITE,25,681367,1,30,86,7
EZE,21,681341,1,30,87,6
ITE,25,681415,1,30,87,8
ITE,25,681335,1,30,87,6
ITE,25,681412,1,30,87,8
ASN,4,681249,1,30,87,3
ITE,25,681363,1,30,87,7
ITE,25,681416,1,30,87,8
ITE,25,681386,1,30,87,7
ITE,24,681411,1,30,87,8
ASN,4,681533,1,30,87,12
AGE,1,681406,1,30,87,8
AGE,1,681428,1,30,87,9
ITE,25,681381,1,30,87,7
GME,23,681356,1,30,87,6
ITE,24,681378,1,30,87,7
ITE,24,681413,1,30,87,8
ITE,24,681414,1,30,87,8
GME,23,681372,1,30,87,7
AU,6,681375,1,30,87,7
ASN,4,681229,1,30,87,2
USC,29,681363,1,31,87,7
CA,10,681337,1,31,87,6
ITE,24,681360,1,31,87,7
CA,13,681369,1,31,87,7
CA,13,681365,1,31,87,7
CA,12,681354,1,31,87,6
CA,9,681369,1,31,87,7
ITE,25,681336,1,31,87,6
CA,12,681364,1,31,87,7
CA,16,681341,1,31,87,6
CA,13,681386,1,31,87,7
GME,23,681355,1,31,87,6
CA,9,681318,1,31,87,5
ASN,5,681487,1,31,87,11
USC,29,681382,1,31,87,7
CA,16,681383,1,31,87,7
CA,9,681384,1,31,87,7
ITE,25,681384,1,31,87,7
CA,15,681375,1,31,87,7
CA,9,681375,1,31,87,7
CA,13,681382,1,31,87,7
CA,15,681374,1,31,87,7
AU,6,681374,1,31,87,7
CA,13,681388,1,31,87,7
CA,16,681382,1,31,87,7
CA,12,681370,1,31,87,7
USC,29,681423,1,31,87,9
ITE,24,681338,1,31,87,6
ITE,25,681348,1,31,87,6
ITE,25,681379,1,31,87,7
ASN,4,681481,1,31,87,10
ITE,25,681338,1,31,87,6
ITE,25,681392,1,31,87,8
AU,6,681358,1,31,88,6
ASN,4,681519,1,31,88,12
AU,6,681377,1,31,88,7
ITE,25,681394,1,31,88,8
AU,6,681357,1,31,88,6
ITE,24,681366,1,31,88,7
ITE,24,681415,1,31,88,8
AGE,1,681417,1,31,88,8
ITE,25,681377,1,31,88,7
AGE,1,681361,1,31,88,7
AGE,1,681389,1,31,88,7
ASN,5,681216,1,31,88,2
ITE,25,681364,1,31,88,7
CA,17,681370,1,31,88,7
USC,29,681362,1,31,88,7
CA,16,681385,1,31,88,7
CA,13,681370,1,31,88,7
ITE,25,681362,1,31,88,7
CA,16,681386,1,31,88,7
CA,9,681349,1,31,88,6
USC,29,681361,1,31,88,7
USC,29,681370,1,31,88,7
CA,9,681371,1,31,88,7
CA,13,681333,1,31,88,6
CA,10,681372,1,31,88,7
CA,14,681372,1,31,88,7
CA,10,681353,1,31,88,6
USC,29,681367,1,31,88,7
CA,13,681348,1,31,88,6
ITE,24,681399,1,31,88,8
ITE,24,681381,1,31,88,7
ITE,24,681412,1,31,88,8
ITE,24,681379,1,31,88,7
ITE,24,681410,1,31,88,8
ITE,24,681409,1,31,88,8
ITE,24,681385,1,31,88,7
ITE,25,681359,1,31,88,7
ITE,24,681357,1,31,88,6
ASN,2,681179,1,31,88,1
ITE,24,681387,1,32,89,7
AGE,1,681409,1,32,89,8
ITE,25,681393,1,32,89,8
ITE,25,681387,1,32,89,7
ITE,24,681384,1,32,89,7
ITE,24,681389,1,32,89,7
ITE,24,681416,1,32,89,8
ITE,25,681339,1,32,89,6
ITE,25,681388,1,32,89,7
ITE,24,681428,1,32,89,9
ITE,24,681356,1,32,89,6
CA,13,681363,1,32,89,7
CA,10,681370,1,32,89,7
