station,datetime,obs_type,obs_value,TMAX_F,month,country_code
ASN00086071,713,1315,17,63,7,2
AU000005901,307,1315,17,63,3,3
GME00125218,709,1315,17,63,7,10
UK000056225,928,1315,17,63,9,13
GM000004204,814,1315,17,63,8,9
UK000047811,707,1315,17,63,7,13
GME00125218,624,1315,17,63,6,10
UK000047811,726,1315,17,63,7,13
ASN00066062,517,1315,17,63,5,2
UK000056225,913,1315,17,63,9,13
EZE00100082,617,1315,17,63,6,8
GM000004204,616,1315,17,63,6,9
BE000006447,926,1315,17,63,9,4
ASN00086071,1117,1315,18,64,11,2
ITE00100550,310,1315,18,64,3,11
UK000056225,922,1315,18,64,9,13
AGE00135039,223,1315,18,64,2,1
ASN00066062,706,1315,18,64,7,2
ITE00100550,419,1315,18,64,4,11
ITE00100550,1018,1315,18,64,10,11
AGE00135039,406,1315,18,64,4,1
AGE00135039,405,1315,18,64,4,1
GM000004204,906,1315,18,64,9,9
GM000004204,620,1315,18,64,6,9
AGE00135039,324,1315,18,64,3,1
GME00125218,708,1315,18,64,7,10
AU000005901,520,1315,18,64,5,3
UK000047811,901,1315,18,64,9,13
ITE00100550,423,1315,18,64,4,11
ITE00100550,1031,1315,18,64,10,11
ASN00086071,320,1315,18,64,3,2
AU000005901,1022,1315,18,64,10,3
UK000056225,915,1315,18,64,9,13
UK000047811,514,1315,18,64,5,13
ASN00086071,616,1315,18,64,6,2
ASN00066062,821,1315,18,64,8,2
ITE00100554,1027,1315,18,64,10,11
ASN00086071,423,1315,18,64,4,2
GM000004204,923,1315,18,64,9,9
UK000056225,418,1315,18,64,4,13
UK000056225,421,1315,18,64,4,13
ITE00100554,1015,1315,18,64,10,11
EZE00100082,811,1315,18,64,8,8
BE000006447,415,1315,18,64,4,4
ASN00066062,916,1315,18,64,9,2
ASN00066062,1118,1315,18,64,11,2
GM000004204,918,1315,18,64,9,9
BE000006447,827,1315,18,64,8,4
GME00125218,924,1315,18,64,9,10
BE000006447,927,1315,18,64,9,4
AU000005901,929,1315,18,64,9,3
ASN00066062,723,1315,18,64,7,2
GM000004204,424,1315,18,64,4,9
ASN00086071,714,1315,18,64,7,2
ASN00086071,1020,1315,18,64,10,2
ASN00066062,1105,1315,18,64,11,2
ASN00066062,724,1315,18,64,7,2
UK000047811,819,1315,18,64,8,13
ASN00086071,1204,1315,18,64,12,2
ASN00086071,430,1315,18,64,4,2
ASN00086071,513,1315,18,64,5,2
UK000056225,502,1315,18,64,5,13
UK000047811,801,1315,18,64,8,13
BE000006447,918,1315,18,64,9,4
UK000047811,808,1315,18,64,8,13
EZE00100082,923,1315,18,64,9,8
UK000056225,526,1315,18,64,5,13
ASN00086071,1024,1315,18,64,10,2
ASN00086071,427,1315,18,64,4,2
EZE00100082,626,1315,18,64,6,8
ASN00086071,911,1315,18,64,9,2
UK000056225,524,1315,18,64,5,13
ASN00090015,1111,1315,18,64,11,2
AU000005901,526,1315,18,64,5,3
AU000005901,1020,1315,18,64,10,3
UK000056225,626,1315,18,64,6,13
GME00125218,616,1315,18,64,6,10
ASN00066062,525,1315,18,64,5,2
ASN00090015,1206,1315,18,64,12,2
ASN00066062,522,1315,18,64,5,2
ASN00090015,1226,1315,18,64,12,2
EZE00100082,829,1315,18,64,8,8
ASN00090015,502,1315,18,64,5,2
ASN00090015,926,1315,18,64,9,2
GME00125218,428,1315,18,64,4,10
UK000047811,606,1315,18,64,6,13
ASN00090015,1215,1315,18,64,12,2
ASN00090015,420,1315,18,64,4,2
EIE00101859,418,1315,18,64,4,7
GME00125218,1019,1315,18,64,10,10
ASN00090015,1211,1315,18,64,12,2
EIE00101859,908,1315,18,64,9,7
AU000005901,701,1315,18,64,7,3
ASN00090015,408,1315,18,64,4,2
GM000004204,619,1315,18,64,6,9
EIE00101859,410,1315,18,64,4,7
ASN00090015,506,1315,18,64,5,2
UK000056225,601,1315,18,64,6,13
ASN00090015,1015,1315,18,64,10,2
EIE00101859,426,1315,18,64,4,7
CA006158350,505,1315,18,64,5,5
CA006158350,912,1315,18,64,9,5
EIE00101859,930,1315,18,64,9,7
GM000004204,905,1315,18,64,9,9
ASN00066062,802,1315,18,64,8,2
ASN00066062,1017,1315,18,64,10,2
ASN00090015,1011,1315,18,64,10,2
EIE00101859,913,1315,18,64,9,7
ASN00066062,1018,1315,18,64,10,2
ASN00090015,1010,1315,18,64,10,2
BE000006447,624,1315,18,64,6,4
CA006158350,603,1315,18,64,6,5
EIE00101859,902,1315,18,64,9,7
ASN00090015,1118,1315,18,64,11,2
ASN00090015,1009,1315,18,64,10,2
CA006158350,613,1315,18,64,6,5
ASN00090015,511,1315,18,64,5,2
ASN00090015,1024,1315,18,64,10,2
ASN00090015,1219,1315,18,64,12,2
ASN00090015,501,1315,18,64,5,2
EIE00101859,830,1315,18,64,8,7
AU000005901,423,1315,18,64,4,3
ITE00100554,515,1315,18,64,5,11
EIE00101859,1004,1315,18,64,10,7
ASN00090015,1025,1315,18,64,10,2
ASN00090015,615,1315,18,64,6,2
ASN00090015,1214,1315,18,64,12,2
AU000005901,824,1315,18,64,8,3
GM000004204,423,1315,18,64,4,9
ASN00090015,430,1315,18,64,4,2
ASN00066062,524,1315,18,64,5,2
ASN00090015,1205,1315,18,64,12,2
ITE00100550,1013,1315,18,64,10,11
UK000056225,821,1315,18,64,8,13
UK000047811,522,1315,18,64,5,13
GM000004204,829,1315,18,64,8,9
ASN00086071,1105,1315,18,64,11,2
UK000056225,505,1315,18,64,5,13
AU000005901,525,1315,18,64,5,3
ASN00066062,608,1315,18,64,6,2
ASN00066062,905,1315,18,64,9,2
ASN00066062,909,1315,18,64,9,2
BE000006447,507,1315,18,64,5,4
GM000004204,704,1315,18,64,7,9
BE000006447,910,1315,18,64,9,4
UK000056225,501,1315,18,64,5,13
GM000004204,904,1315,18,64,9,9
UK000047811,724,1315,18,64,7,13
ITE00100550,1029,1315,18,64,10,11
ASN00066062,910,1315,18,64,9,2
UK000056225,527,1315,18,64,5,13
ASN00086071,322,1315,18,64,3,2
BE000006447,811,1315,18,64,8,4
BE000006447,521,1315,18,64,5,4
ASN00066062,417,1315,18,64,4,2
UK000047811,610,1315,18,64,6,13
ASN00066062,1129,1315,18,64,11,2
AGE00135039,322,1315,18,64,3,1
EZE00100082,428,1315,18,64,4,8
UK000056225,920,1315,18,64,9,13
BE000006447,1019,1315,18,64,10,4
ITE00100554,412,1315,18,64,4,11
AGE00135039,323,1315,18,64,3,1
UK000056225,924,1315,18,64,9,13
AU000005901,813,1315,18,64,8,3
AGE00135039,224,1315,18,64,2,1
UK000056225,912,1315,18,64,9,13
GME00125218,823,1315,18,64,8,10
ITE00100554,416,1315,18,64,4,11
UK000056225,830,1315,18,64,8,13
BE000006447,922,1315,18,64,9,4
AU000005901,829,1315,18,64,8,3
AGE00135039,428,1315,18,64,4,1
AGE00135039,1119,1315,18,64,11,1
UK000056225,520,1315,18,64,5,13
ASN00066062,817,1315,18,64,8,2
GME00125218,1020,1315,18,64,10,10
ITE00100550,928,1315,18,64,9,11
AGE00135039,1105,1315,18,64,11,1
ITE00100550,309,1315,18,64,3,11
ITE00100554,423,1315,18,64,4,11
AGE00135039,1104,1315,18,64,11,1
EZE00100082,906,1315,18,64,9,8
AGE00135039,412,1315,18,64,4,1
GME00125218,824,1315,18,64,8,10
GME00125218,627,1315,18,65,6,10
UK000047811,818,1315,18,65,8,13
AU000005901,1026,1315,18,65,10,3
UK000056225,623,1315,18,65,6,13
GM000004204,922,1315,18,65,9,9
ITE00100550,921,1315,18,65,9,11
EZE00100082,308,1315,18,65,3,8
ITE00100550,1014,1315,18,65,10,11
ITE00100550,511,1315,18,65,5,11
AU000005901,424,1315,18,65,4,3
ITE00100550,405,1315,18,65,4,11
UK000047811,908,1315,18,65,9,13
ASN00066062,515,1315,18,65,5,2
UK000056225,422,1315,18,65,4,13
ITE00100550,420,1315,18,65,4,11
UK000047811,409,1315,18,65,4,13
UK000047811,725,1315,18,65,7,13
ASN00066062,510,1315,18,65,5,2
AU000005901,827,1315,18,65,8,3
UK000047811,902,1315,18,65,9,13
UK000056225,909,1315,18,65,9,13
BE000006447,921,1315,18,65,9,4
ASN00066062,509,1315,18,65,5,2
UK000056225,414,1315,18,65,4,13
EZE00100082,511,1315,18,65,5,8
UK000047811,826,1315,18,65,8,13
ITE00100554,406,1315,18,65,4,11
UK000056225,914,1315,18,65,9,13
UK000056225,1018,1315,18,65,10,13
UK000047811,925,1315,18,65,9,13
EZE00100082,1019,1315,18,65,10,8
AGE00135039,1124,1315,18,65,11,1
UK000047811,806,1315,18,65,8,13
UK000047811,926,1315,18,65,9,13
UK000047811,903,1315,18,65,9,13
ASN00066062,514,1315,18,65,5,2
ASN00066062,501,1315,18,65,5,2
UK000047811,802,1315,18,65,8,13
EZE00100082,618,1315,18,65,6,8
BE000006447,924,1315,18,65,9,4
UK000047811,830,1315,18,65,8,13
EZE00100082,924,1315,18,65,9,8
ASN00090015,1202,1315,18,65,12,2
CA006158350,906,1315,18,65,9,5
BE000006447,423,1315,18,65,4,4
EIE00101859,912,1315,18,65,9,7
EIE00101859,909,1315,18,65,9,7
EIE00101859,411,1315,18,65,4,7
EIE00101859,905,1315,18,65,9,7
ASN00090015,1014,1315,18,65,10,2
ASN00086071,904,1315,18,65,9,2
ASN00066062,424,1315,18,65,4,2
ASN00090015,407,1315,18,65,4,2
EIE00101859,929,1315,18,65,9,7
ASN00086071,930,1315,18,65,9,2
EZE00100082,720,1315,18,65,7,8
ASN00090015,1101,1315,18,65,11,2
GME00125218,903,1315,18,65,9,10
EIE00101859,612,1315,18,65,6,7
EIE00101859,903,1315,18,65,9,7
BE000006447,905,1315,18,65,9,4
BE000006447,629,1315,18,65,6,4
ASN00090015,921,1315,18,65,9,2
ITE00100550,527,1315,18,65,5,11
EIE00101859,831,1315,18,65,8,7
ASN00090015,418,1315,18,65,4,2
ASN00086071,321,1315,18,65,3,2
CA006158350,916,1315,18,65,9,5
GME00125218,626,1315,18,65,6,10
EIE00101859,515,1315,18,65,5,7
GM000004204,921,1315,18,65,9,9
ASN00086071,922,1315,18,65,9,2
UK000056225,808,1315,18,65,8,13
ASN00066062,1031,1315,18,65,10,2
EIE00101859,829,1315,18,65,8,7
EIE00101859,504,1315,18,65,5,7
ASN00090015,421,1315,18,65,4,2
ASN00086071,419,1315,18,65,4,2
CA006158350,607,1315,18,65,6,5
ASN00066062,425,1315,18,65,4,2
UK000056225,809,1315,18,65,8,13
EIE00101859,926,1315,18,65,9,7
GME00125218,829,1315,18,65,8,10
ASN00066062,605,1315,18,65,6,2
ASN00086071,828,1315,18,65,8,2
ASN00066062,725,1315,18,65,7,2
AU000005901,428,1315,18,65,4,3
UK000056225,630,1315,18,65,6,13
ASN00090015,1113,1315,18,65,11,2
ASN00090015,1112,1315,18,65,11,2
GME00125218,705,1315,18,65,7,10
ASN00090015,1125,1315,18,65,11,2
EZE00100082,815,1315,18,65,8,8
ASN00086071,1129,1315,18,65,11,2
UK000047811,805,1315,18,65,8,13
GME00125218,803,1315,18,65,8,10
BE000006447,925,1315,18,65,9,4
AU000005901,825,1315,18,65,8,3
UK000047811,608,1315,18,65,6,13
AU000005901,308,1315,18,65,3,3
GM000004204,428,1315,18,65,4,9
GM000004204,709,1315,18,65,7,9
GME00125218,919,1315,18,65,9,10
GM000004204,624,1315,18,65,6,9
GM000004204,919,1315,18,65,9,9
EZE00100082,620,1315,18,65,6,8
ASN00066062,908,1315,18,65,9,2
AU000005901,702,1315,18,65,7,3
ASN00066062,830,1315,18,65,8,2
GM000004204,903,1315,18,65,9,9
ASN00086071,1018,1315,18,65,10,2
BE000006447,904,1315,18,65,9,4
UK000056225,614,1315,18,65,6,13
BE000006447,923,1315,18,65,9,4
BE000006447,913,1315,18,65,9,4
BE000006447,511,1315,18,65,5,4
ASN00086071,1013,1315,18,65,10,2
ASN00066062,526,1315,18,65,5,2
GM000004204,824,1315,18,65,8,9
GM000004204,719,1315,18,65,7,9
BE000006447,705,1315,18,65,7,4
UK000056225,819,1315,18,65,8,13
GME00125218,720,1315,18,65,7,10
GM000004204,602,1315,18,65,6,9
AGE00135039,429,1315,18,65,4,1
ASN00086071,523,1315,18,65,5,2
AGE00135039,427,1315,18,65,4,1
UK000056225,925,1315,18,65,9,13
AU000005901,819,1315,18,65,8,3
GME00125218,718,1315,18,65,7,10
ASN00086071,1125,1315,18,65,11,2
AGE00135039,1028,1315,18,65,10,1
AGE00135039,413,1315,18,65,4,1
BE000006447,615,1315,18,65,6,4
EZE00100082,603,1315,18,65,6,8
GM000004204,914,1315,18,65,9,9
EZE00100082,705,1315,18,65,7,8
UK000056225,603,1315,18,65,6,13
GM000004204,1019,1315,18,65,10,9
AGE00135039,1029,1315,18,65,10,1
UK000056225,511,1315,18,65,5,13
AGE00135039,325,1315,18,65,3,1
AGE00135039,326,1315,18,65,3,1
GME00125218,512,1315,18,65,5,10
EZE00100082,916,1315,18,65,9,8
AGE00135039,330,1315,18,65,3,1
ITE00100550,412,1315,18,65,4,11
AGE00135039,419,1315,18,65,4,1
AU000005901,925,1315,18,65,9,3
ASN00086071,522,1315,18,65,5,2
UK000047811,909,1315,19,65,9,13
BE000006447,917,1315,19,65,9,4
GM000004204,924,1315,19,65,9,9
GME00125218,607,1315,19,65,6,10
EZE00100082,616,1315,19,65,6,8
BE000006447,928,1315,19,65,9,4
ITE00100550,1001,1315,19,65,10,11
GM000004204,617,1315,19,65,6,9
UK000047811,924,1315,19,65,9,13
BE000006447,506,1315,19,65,5,4
GME00125218,618,1315,19,65,6,10
ITE00100550,502,1315,19,65,5,11
ASN00066062,1003,1315,19,65,10,2
UK000056225,921,1315,19,65,9,13
UK000047811,929,1315,19,65,9,13
GM000004204,511,1315,19,65,5,9
UK000056225,904,1315,19,65,9,13
BE000006447,903,1315,19,65,9,4
GME00125218,710,1315,19,65,7,10
GM000004204,627,1315,19,65,6,9
UK000047811,513,1315,19,65,5,13
UK000047811,627,1315,19,65,6,13
GME00125218,620,1315,19,65,6,10
ASN00086071,318,1315,19,66,3,2
UK000047811,723,1315,19,66,7,13
UK000047811,423,1315,19,66,4,13
ASN00086071,1001,1315,19,66,10,2
UK000047811,704,1315,19,66,7,13
ASN00066062,502,1315,19,66,5,2
EZE00100082,719,1315,19,66,7,8
ASN00086071,923,1315,19,66,9,2
UK000056225,622,1315,19,66,6,13
ITE00100554,414,1315,19,66,4,11
UK000047811,807,1315,19,66,8,13
UK000047811,727,1315,19,66,7,13
ASN00086071,1124,1315,19,66,11,2
ASN00086071,225,1315,19,66,2,2
ITE00100554,507,1315,19,66,5,11
BE000006447,704,1315,19,66,7,4
ASN00086071,106,1315,19,66,1,2
GM000004204,803,1315,19,66,8,9
ITE00100550,1021,1315,19,66,10,11
GME00125218,905,1315,19,66,9,10
AU000005901,528,1315,19,66,5,3
ITE00100554,508,1315,19,66,5,11
EZE00100082,629,1315,19,66,6,8
AU000005901,616,1315,19,66,6,3
GM000004204,630,1315,19,66,6,9
GM000004204,520,1315,19,66,5,9
UK000047811,804,1315,19,66,8,13
GME00125218,911,1315,19,66,9,10
GM000004204,821,1315,19,66,8,9
AU000005901,818,1315,19,66,8,3
ASN00066062,814,1315,19,66,8,2
ASN00086071,303,1315,19,66,3,2
AU000005901,826,1315,19,66,8,3
ITE00100554,1001,1315,19,66,10,11
GME00125218,901,1315,19,66,9,10
AU000005901,511,1315,19,66,5,3
ASN00086071,1227,1315,19,66,12,2
GM000004204,915,1315,19,66,9,9
ASN00090015,1122,1315,19,66,11,2
ASN00086071,209,1315,19,66,2,2
CA006158350,830,1315,19,66,8,5
EIE00101859,828,1315,19,66,8,7
EIE00101859,422,1315,19,66,4,7
ASN00066062,320,1315,19,66,3,2
UK000047811,709,1315,19,66,7,13
ASN00066062,604,1315,19,66,6,2
ASN00090015,1207,1315,19,66,12,2
CA006158350,831,1315,19,66,8,5
ASN00066062,915,1315,19,66,9,2
UK000056225,703,1315,19,66,7,13
ASN00066062,1027,1315,19,66,10,2
CA006158350,924,1315,19,66,9,5
EIE00101859,821,1315,19,66,8,7
EIE00101859,516,1315,19,66,5,7
EIE00101859,807,1315,19,66,8,7
ITE00100550,1026,1315,19,66,10,11
ITE00100554,1014,1315,19,66,10,11
ASN00090015,519,1315,19,66,5,2
UK000047811,620,1315,19,66,6,13
ITE00100554,421,1315,19,66,4,11
EIE00101859,911,1315,19,66,9,7
UK000056225,629,1315,19,66,6,13
EZE00100082,912,1315,19,66,9,8
UK000047811,722,1315,19,66,7,13
UK000056225,705,1315,19,66,7,13
ASN00086071,1225,1315,19,66,12,2
ASN00066062,1215,1315,19,66,12,2
EIE00101859,530,1315,19,66,5,7
ASN00090015,922,1315,19,66,9,2
ASN00086071,126,1315,19,66,1,2
ASN00086071,1215,1315,19,66,12,2
ASN00086071,929,1315,19,66,9,2
ASN00090015,1102,1315,19,66,11,2
ASN00090015,1116,1315,19,66,11,2
ASN00066062,1127,1315,19,66,11,2
EIE00101859,523,1315,19,66,5,7
UK000056225,926,1315,19,66,9,13
CA006158350,515,1315,19,66,5,5
EIE00101859,927,1315,19,66,9,7
EIE00101859,611,1315,19,66,6,7
UK000056225,816,1315,19,66,8,13
AGE00135039,1102,1315,19,66,11,1
GM000004204,907,1315,19,66,9,9
GME00125218,915,1315,19,66,9,10
UK000047811,907,1315,19,66,9,13
GME00125218,514,1315,19,66,5,10
AGE00135039,408,1315,19,66,4,1
AGE00135039,1014,1315,19,66,10,1
UK000047811,811,1315,19,66,8,13
AGE00135039,418,1315,19,66,4,1
AU000005901,811,1315,19,66,8,3
BE000006447,818,1315,19,66,8,4
UK000056225,810,1315,19,66,8,13
AGE00135039,1031,1315,19,66,10,1
GM000004204,512,1315,19,66,5,9
AGE00135039,1026,1315,19,66,10,1
ASN00066062,210,1315,19,66,2,2
ASN00086071,210,1315,19,66,2,2
AGE00135039,1116,1315,19,66,11,1
UK000056225,708,1315,19,66,7,13
UK000047811,828,1315,19,66,8,13
AGE00135039,411,1315,19,66,4,1
UK000047811,906,1315,19,66,9,13
AGE00135039,502,1315,19,66,5,1
ITE00100550,430,1315,19,66,4,11
AU000005901,709,1315,19,66,7,3
BE000006447,812,1315,19,66,8,4
GME00125218,629,1315,19,66,6,10
ASN00066062,714,1315,19,66,7,2
ITE00100550,1022,1315,19,66,10,11
ASN00066062,419,1315,19,66,4,2
BE000006447,419,1315,19,66,4,4
GM000004204,625,1315,19,66,6,9
ITE00100554,429,1315,19,66,4,11
UK000047811,607,1315,19,66,6,13
ASN00066062,503,1315,19,66,5,2
UK000047811,927,1315,19,66,9,13
ITE00100550,1002,1315,19,66,10,11
UK000056225,817,1315,19,66,8,13
GME00125218,425,1315,19,66,4,10
UK000056225,901,1315,19,66,9,13
ITE00100554,928,1315,19,66,9,11
ASN00066062,428,1315,19,66,4,2
UK000056225,905,1315,19,66,9,13
GM000004204,618,1315,19,66,6,9
UK000047811,617,1315,19,66,6,13
UK000047811,520,1315,19,66,5,13
UK000047811,710,1315,19,66,7,13
GME00125218,908,1315,19,66,9,10
ASN00066062,907,1315,19,67,9,2
ASN00066062,319,1315,19,67,3,2
BE000006447,820,1315,19,67,8,4
BE000006447,701,1315,19,67,7,4
BE000006447,703,1315,19,67,7,4
ASN00066062,504,1315,19,67,5,2
ASN00086071,224,1315,19,67,2,2
ITE00100550,927,1315,19,67,9,11
ITE00100550,413,1315,19,67,4,11
GM000004204,705,1315,19,67,7,9
ASN00066062,917,1315,19,67,9,2
GM000004204,626,1315,19,67,6,9
BE000006447,817,1315,19,67,8,4
ASN00086071,506,1315,19,67,5,2
ASN00086071,112,1315,19,67,1,2
ASN00086071,910,1315,19,67,9,2
UK000047811,824,1315,19,67,8,13
AU000005901,309,1315,19,67,3,3
UK000056225,618,1315,19,67,6,13
ASN00066062,1015,1315,19,67,10,2
GME00125218,715,1315,19,67,7,10
ASN00086071,304,1315,19,67,3,2
ASN00086071,924,1315,19,67,9,2
ASN00086071,315,1315,19,67,3,2
GME00125218,605,1315,19,67,6,10
ASN00066062,1106,1315,19,67,11,2
ASN00066062,1130,1315,19,67,11,2
ASN00086071,316,1315,19,67,3,2
AU000005901,918,1315,19,67,9,3
ASN00066062,212,1315,19,67,2,2
ASN00066062,1009,1315,19,67,10,2
ASN00086071,418,1315,19,67,4,2
GME00125218,716,1315,19,67,7,10
CA006158350,519,1315,19,67,5,5
ASN00090015,522,1315,19,67,5,2
CA006158350,522,1315,19,67,5,5
ASN00090015,523,1315,19,67,5,2
EIE00101859,423,1315,19,67,4,7
ASN00066062,1025,1315,19,67,10,2
AU000005901,821,1315,19,67,8,3
EIE00101859,822,1315,19,67,8,7
CA006158350,820,1315,19,67,8,5
EIE00101859,613,1315,19,67,6,7
ASN00066062,1005,1315,19,67,10,2
ASN00086071,928,1315,19,67,9,2
CA006158350,608,1315,19,67,6,5
UK000047811,609,1315,19,67,6,13
CA006158350,518,1315,19,67,5,5
ASN00090015,1229,1315,19,67,12,2
EIE00101859,702,1315,19,67,7,7
GM000004204,721,1315,19,67,7,9
EIE00101859,425,1315,19,67,4,7
UK000047811,721,1315,19,67,7,13
EIE00101859,820,1315,19,67,8,7
ASN00090015,409,1315,19,67,4,2
EIE00101859,810,1315,19,67,8,7
CA006158350,911,1315,19,67,9,5
ASN00066062,1007,1315,19,67,10,2
EIE00101859,412,1315,19,67,4,7
UK000047811,728,1315,19,67,7,13
ASN00090015,1124,1315,19,67,11,2
EZE00100082,917,1315,19,67,9,8
ASN00090015,402,1315,19,67,4,2
CA006158350,509,1315,19,67,5,5
EIE00101859,606,1315,19,67,6,7
ASN00086071,325,1315,19,67,3,2
CA006158350,526,1315,19,67,5,5
UK000047811,715,1315,19,67,7,13
EIE00101859,624,1315,19,67,6,7
GM000004204,901,1315,19,67,9,9
ASN00066062,511,1315,19,67,5,2
EIE00101859,808,1315,19,67,8,7
CA006158350,902,1315,19,67,9,5
EIE00101859,731,1315,19,67,7,7
UK000047811,616,1315,19,67,6,13
ASN00066062,911,1315,19,67,9,2
ASN00090015,419,1315,19,67,4,2
GME00125218,804,1315,19,67,8,10
ITE00100554,420,1315,19,67,4,11
GM000004204,727,1315,19,67,7,9
CA006158350,910,1315,19,67,9,5
EIE00101859,601,1315,19,67,6,7
ASN00066062,920,1315,19,67,9,2
EIE00101859,803,1315,19,67,8,7
CA006158350,1006,1315,19,67,10,5
EIE00101859,501,1315,19,67,5,7
ASN00086071,524,1315,19,67,5,2
ITE00100550,514,1315,20,67,5,11
AGE00135039,1121,1315,20,67,11,1
AGE00135039,414,1315,20,67,4,1
GME00125218,916,1315,20,67,9,10
AGE00135039,1015,1315,20,67,10,1
BE000006447,425,1315,20,67,4,4
UK000056225,604,1315,20,67,6,13
AU000005901,1021,1315,20,67,10,3
AGE00135039,1118,1315,20,67,11,1
GME00125218,727,1315,20,67,7,10
BE000006447,603,1315,20,67,6,4
AGE00135039,503,1315,20,67,5,1
ITE00100554,405,1315,20,67,4,11
GM000004204,720,1315,20,67,7,9
UK000056225,927,1315,20,67,9,13
ITE00100550,507,1315,20,67,5,11
GM000004204,810,1315,20,67,8,9
ITE00100554,411,1315,20,67,4,11
UK000056225,627,1315,20,67,6,13
ASN00086071,1026,1315,20,67,10,2
UK000056225,610,1315,20,67,6,13
ITE00100554,1002,1315,20,67,10,11
UK000056225,613,1315,20,67,6,13
AU000005901,603,1315,20,67,6,3
ITE00100550,929,1315,20,67,9,11
UK000047811,731,1315,20,67,7,13
BE000006447,618,1315,20,67,6,4
EZE00100082,817,1315,20,67,8,8
AU000005901,912,1315,20,67,9,3
GM000004204,713,1315,20,67,7,9
GME00125218,713,1315,20,67,7,10
ASN00086071,113,1315,20,67,1,2
ASN00086071,1103,1315,20,67,11,2
BE000006447,514,1315,20,67,5,4
UK000047811,706,1315,20,67,7,13
AU000005901,707,1315,20,67,7,3
UK000047811,718,1315,20,67,7,13
GM000004204,819,1315,20,67,8,9
UK000056225,826,1315,20,67,8,13
UK000056225,707,1315,20,67,7,13
UK000056225,624,1315,20,67,6,13
ASN00066062,321,1315,20,67,3,2
UK000056225,512,1315,20,67,5,13
ITE00100554,601,1315,20,67,6,11
ITE00100554,413,1315,20,67,4,11
UK000056225,831,1315,20,67,8,13
UK000056225,903,1315,20,67,9,13
ITE00100554,415,1315,20,67,4,11
UK000056225,902,1315,20,67,9,13
ASN00086071,914,1315,20,67,9,2
ASN00066062,418,1315,20,67,4,2
UK000056225,801,1315,20,68,8,13
GME00125218,819,1315,20,68,8,10
AU000005901,529,1315,20,68,5,3
ASN00066062,919,1315,20,68,9,2
ASN00066062,921,1315,20,68,9,2
ASN00066062,603,1315,20,68,6,2
UK000056225,420,1315,20,68,4,13
ASN00066062,521,1315,20,68,5,2
GME00125218,704,1315,20,68,7,10
UK000047811,803,1315,20,68,8,13
BE000006447,604,1315,20,68,6,4
GME00125218,726,1315,20,68,7,10
ITE00100550,512,1315,20,68,5,11
ASN00086071,211,1315,20,68,2,2
ITE00100554,502,1315,20,68,5,11
UK000047811,713,1315,20,68,7,13
GME00125218,517,1315,20,68,5,10
GM000004204,605,1315,20,68,6,9
ASN00066062,1019,1315,20,68,10,2
EZE00100082,824,1315,20,68,8,8
EZE00100082,908,1315,20,68,9,8
GM000004204,916,1315,20,68,9,9
EZE00100082,903,1315,20,68,9,8
ASN00086071,410,1315,20,68,4,2
EIE00101859,620,1315,20,68,6,7
ASN00090015,410,1315,20,68,4,2
GM000004204,629,1315,20,68,6,9
AGE00135039,1013,1315,20,68,10,1
ASN00090015,1213,1315,20,68,12,2
AGE00135039,421,1315,20,68,4,1
EIE00101859,619,1315,20,68,6,7
AGE00135039,1022,1315,20,68,10,1
ASN00090015,422,1315,20,68,4,2
ASN00086071,1206,1315,20,68,12,2
GME00125218,622,1315,20,68,6,10
GME00125218,721,1315,20,68,7,10
AU000005901,425,1315,20,68,4,3
EIE00101859,616,1315,20,68,6,7
EIE00101859,622,1315,20,68,6,7
ASN00066062,211,1315,20,68,2,2
ASN00090015,1225,1315,20,68,12,2
GM000004204,710,1315,20,68,7,9
EIE00101859,424,1315,20,68,4,7
GM000004204,425,1315,20,68,4,9
EIE00101859,614,1315,20,68,6,7
ASN00086071,1212,1315,20,68,12,2
BE000006447,616,1315,20,68,6,4
AGE00135039,420,1315,20,68,4,1
ASN00086071,1226,1315,20,68,12,2
ASN00090015,1228,1315,20,68,12,2
AGE00135039,1103,1315,20,68,11,1
GME00125218,907,1315,20,68,9,10
EIE00101859,817,1315,20,68,8,7
GME00125218,802,1315,20,68,8,10
AGE00135039,506,1315,20,68,5,1
AGE00135039,507,1315,20,68,5,1
CA006158350,828,1315,20,68,8,5
EIE00101859,804,1315,20,68,8,7
AGE00135039,1115,1315,20,68,11,1
CA006158350,907,1315,20,68,9,5
CA006158350,829,1315,20,68,8,5
ASN00090015,505,1315,20,68,5,2
EIE00101859,809,1315,20,68,8,7
BE000006447,906,1315,20,68,9,4
AGE00135039,430,1315,20,68,4,1
EIE00101859,610,1315,20,68,6,7
BE000006447,610,1315,20,68,6,4
BE000006447,512,1315,20,68,5,4
ASN00090015,1221,1315,20,68,12,2
EIE00101859,529,1315,20,68,5,7
EIE00101859,806,1315,20,68,8,7
ASN00090015,529,1315,20,68,5,2
EIE00101859,531,1315,20,68,5,7
EIE00101859,827,1315,20,68,8,7
EIE00101859,602,1315,20,68,6,7
AGE00135039,1117,1315,20,68,11,1
ASN00090015,1114,1315,20,68,11,2
AGE00135039,518,1315,20,68,5,1
EIE00101859,819,1315,20,68,8,7
EIE00101859,605,1315,20,68,6,7
CA006158350,605,1315,20,68,6,5
AGE00135039,504,1315,20,68,5,1
EIE00101859,427,1315,20,68,4,7
EIE00101859,730,1315,20,68,7,7
